employmentid,accessemployment,employmentstatus,employmentstartdate,to_timestamp_from_excel,employmentstartdate
20173,Yes,Employed Full Time,42957,2017-08-10 00:00:00,8/10/2017
20174,Yes,Employed Full Time,42961,2017-08-14 00:00:00,8/14/2017
20175,,Not employed,,,
20176,,Employed Part Time,42936,2017-07-20 00:00:00,7/20/2017
20177,Yes,Employed Full Time,43122,2018-01-22 00:00:00,1/22/2018
20178,,Employed Part Time,42956,2017-08-09 00:00:00,8/9/2017
20179,Yes,Employed Full Time,43017,2017-10-09 00:00:00,10/9/2017
20180,Yes,Not employed,,,
20181,Yes,Employed Full Time,42958,2017-08-11 00:00:00,8/11/2017
20182,,Employed Part Time,42948,2017-08-01 00:00:00,8/1/2017
20183,Yes,Employed Full Time,43108,2018-01-08 00:00:00,1/8/2018
20184,Yes,Employed Full Time,43109,2018-01-09 00:00:00,1/9/2018
20185,Yes,Not employed,,,
20186,Yes,Employed Full Time,43031,2017-10-23 00:00:00,10/23/2017
20187,Yes,Employed Full Time,43052,2017-11-13 00:00:00,11/13/2017
20188,Yes,Not employed,,,
20189,,Not employed,,,
20190,,Employed Part Time,42989,2017-09-11 00:00:00,9/11/2017
20191,,Employed Full Time,43073,2017-12-04 00:00:00,12/4/2017
20192,,Not employed,,,
20193,Yes,Employed Full Time,43144,2018-02-13 00:00:00,2/13/2018
20194,,Employed Part Time,43063,2017-11-24 00:00:00,11/24/2017
20195,Yes,Employed Part Time,42770,2017-02-04 00:00:00,2/4/2017
20196,,Employed Part Time,43035,2017-10-27 00:00:00,10/27/2017
20197,,Not employed,,,
20198,,Employed Full Time,42987,2017-09-09 00:00:00,9/9/2017
20199,,Not employed,,,
20200,Yes,Employed Full Time,42957,2017-08-10 00:00:00,8/10/2017
20201,,Employed Full Time,43098,2017-12-29 00:00:00,12/29/2017
20202,,Employed Part Time,43009,2017-10-01 00:00:00,10/1/2017
20203,Yes,Employed Full Time,43003,2017-09-25 00:00:00,9/25/2017
20204,,Not employed,,,
20205,,Employed Part Time,43057,2017-11-18 00:00:00,11/18/2017
20206,Yes,Not employed,,,
20207,Yes,Employed Part Time,39508,2008-03-01 00:00:00,3/1/2008
20208,,Not employed,,,
20209,,Employed Part Time,43034,2017-10-26 00:00:00,10/26/2017
20210,,Not employed,,,
20211,Yes,Not employed,,,
20212,Yes,Employed Full Time,43024,2017-10-16 00:00:00,10/16/2017
20213,Yes,Employed Full Time,43068,2017-11-29 00:00:00,11/29/2017
20214,Yes,Not employed,,,
20215,Yes,Employed Full Time,43052,2017-11-13 00:00:00,11/13/2017
20216,,Employed Full Time,43031,2017-10-23 00:00:00,10/23/2017
20217,,Employed Full Time,43053,2017-11-14 00:00:00,11/14/2017
20218,Yes,Employed Full Time,43024,2017-10-16 00:00:00,10/16/2017
20219,Yes,Not employed,,,
20220,Yes,Not employed,,,
20221,,Employed Full Time,43039,2017-10-31 00:00:00,10/31/2017
20222,,Employed Full Time,43024,2017-10-16 00:00:00,10/16/2017
20223,Yes,Employed Part Time,43047,2017-11-08 00:00:00,11/8/2017
20224,Yes,Employed Full Time,43143,2018-02-12 00:00:00,2/12/2018
20225,,Employed Part Time,43088,2017-12-19 00:00:00,12/19/2017
20226,Yes,Employed Part Time,43040,2017-11-01 00:00:00,11/1/2017
20227,Yes,Not employed,,,
20228,,Employed Full Time,43017,2017-10-09 00:00:00,10/9/2017
20229,,Employed Part Time,43018,2017-10-10 00:00:00,10/10/2017
20230,,Employed Full Time,43009,2017-10-01 00:00:00,10/1/2017
20231,Yes,Not employed,,,
20232,,Employed Part Time,43040,2017-11-01 00:00:00,11/1/2017
20233,Yes,Not employed,,,
20234,,Employed Full Time,42989,2017-09-11 00:00:00,9/11/2017
20235,,Employed Full Time,42976,2017-08-29 00:00:00,8/29/2017
20236,,Employed Part Time,43138,2018-02-07 00:00:00,2/7/2018
20237,,Employed Full Time,43040,2017-11-01 00:00:00,11/1/2017
20238,,Employed Part Time,42963,2017-08-16 00:00:00,8/16/2017
20239,Yes,Employed Part Time,43059,2017-11-20 00:00:00,11/20/2017
20240,Yes,Not employed,,,
20241,Yes,Not employed,,,
20242,,Not employed,,,
20243,,Not employed,,,
20244,Yes,Employed Full Time,43121,2018-01-21 00:00:00,1/21/2018
20245,Yes,Not employed,,,
20246,Yes,Employed Full Time,42957,2017-08-10 00:00:00,8/10/2017
20247,Yes,Employed Part Time,42985,2017-09-07 00:00:00,9/7/2017
20248,Yes,Employed Full Time,43025,2017-10-17 00:00:00,10/17/2017
20249,,Not employed,,,
20250,,Not employed,,,
20251,,Employed Full Time,43010,2017-10-02 00:00:00,10/2/2017
20252,,Employed Part Time,43009,2017-10-01 00:00:00,10/1/2017
20253,Yes,Not employed,,,
20254,Yes,Employed Full Time,43115,2018-01-15 00:00:00,1/15/2018
20255,Yes,Employed Part Time,43122,2018-01-22 00:00:00,1/22/2018
20256,Yes,Employed Full Time,43165,2018-03-06 00:00:00,3/6/2018
20257,Yes,Employed Part Time,43119,2018-01-19 00:00:00,1/19/2018
20258,Yes,Not employed,,,
20259,Yes,Employed Full Time,43165,2018-03-06 00:00:00,3/6/2018
20260,Yes,Employed Full Time,43166,2018-03-07 00:00:00,3/7/2018
20261,Yes,Employed Full Time,43165,2018-03-06 00:00:00,3/6/2018
20262,Yes,Employed Full Time,43165,2018-03-06 00:00:00,3/6/2018
20263,,Employed Part Time,43015,2017-10-07 00:00:00,10/7/2017
20264,Yes,Employed Full Time,43150,2018-02-19 00:00:00,2/19/2018
20265,,Not employed,,,
20266,,Not employed,,,
20267,Yes,Employed Full Time,42991,2017-09-13 00:00:00,9/13/2017
20268,Yes,Not employed,,,
20269,Yes,Employed Full Time,43151,2018-02-20 00:00:00,2/20/2018
20270,Yes,Employed Full Time,42963,2017-08-16 00:00:00,8/16/2017
20271,Yes,Employed Full Time,42948,2017-08-01 00:00:00,8/1/2017
20272,,Employed Full Time,43046,2017-11-07 00:00:00,11/7/2017
20273,,Not employed,,,
20274,Yes,Not employed,,,
20275,Yes,Employed Full Time,42281,2015-10-04 00:00:00,10/4/2015
20276,Yes,Employed Full Time,43102,2018-01-02 00:00:00,1/2/2018
20277,Yes,Not employed,,,
20278,,Employed Full Time,43102,2018-01-02 00:00:00,1/2/2018
20279,Yes,Employed Full Time,43102,2018-01-02 00:00:00,1/2/2018
20280,Yes,Employed Full Time,36739,2000-08-01 00:00:00,8/1/2000
20281,Yes,Employed Full Time,42088,2015-03-25 00:00:00,3/25/2015
20282,,Employed Full Time,43035,2017-10-27 00:00:00,10/27/2017
20283,Yes,Not employed,,,
20284,Yes,Employed Full Time,34561,1994-08-15 00:00:00,8/15/1994
20285,,Employed Part Time,43013,2017-10-05 00:00:00,10/5/2017
20286,Yes,Not employed,,,
20287,,Employed Full Time,43059,2017-11-20 00:00:00,11/20/2017
20288,Yes,Employed Full Time,38565,2005-08-01 00:00:00,8/1/2005
20289,Yes,Employed Full Time,43113,2018-01-13 00:00:00,1/13/2018
20290,Yes,Not employed,,,
20291,Yes,Employed Full Time,43255,2018-06-04 00:00:00,6/4/2018
20292,Yes,Not employed,,,
20293,Yes,Employed Full Time,43230,2018-05-10 00:00:00,5/10/2018
20294,Yes,Not employed,,,
20295,,Employed Part Time,43033,2017-10-25 00:00:00,10/25/2017
20296,Yes,Employed Full Time,43033,2017-10-25 00:00:00,10/25/2017
20297,Yes,Employed Full Time,42962,2017-08-15 00:00:00,8/15/2017
20298,,Employed Full Time,43026,2017-10-18 00:00:00,10/18/2017
20299,,Not employed,,,
20300,Yes,Employed Full Time,43194,2018-04-04 00:00:00,4/4/2018
20301,Yes,Not employed,,,
20302,Yes,Not employed,,,
20303,Yes,Employed Part Time,43199,2018-04-09 00:00:00,4/9/2018
20304,Yes,Not employed,,,
20305,Yes,Employed Full Time,43220,2018-04-30 00:00:00,4/30/2018
20306,,Not employed,,,
20307,,Employed Full Time,43045,2017-11-06 00:00:00,11/6/2017
20308,Yes,Not employed,,,
20309,Yes,Not employed,,,
20310,Yes,Not employed,,,
20311,Yes,Employed Full Time,43192,2018-04-02 00:00:00,4/2/2018
20312,Yes,Not employed,,,
20313,Yes,Not employed,,,
20314,Yes,Not employed,,,
20315,Yes,Not employed,,,
20316,Yes,Employed Part Time,43143,2018-02-12 00:00:00,2/12/2018
20317,Yes,Employed Part Time,42947,2017-07-31 00:00:00,7/31/2017
20318,,Not employed,,,
20319,Yes,Employed Full Time,43227,2018-05-07 00:00:00,5/7/2018
20320,Yes,Employed Part Time,43290,2018-07-09 00:00:00,7/9/2018
20321,,Not employed,,,
20322,,Employed Part Time,43087,2017-12-18 00:00:00,12/18/2017
20323,,Employed Full Time,43032,2017-10-24 00:00:00,10/24/2017
20324,Yes,Not employed,,,
20325,Yes,Employed Full Time,43220,2018-04-30 00:00:00,4/30/2018
20326,Yes,Not employed,,,
20327,Yes,Employed Full Time,43087,2017-12-18 00:00:00,12/18/2017
20328,Yes,Employed Full Time,43171,2018-03-12 00:00:00,3/12/2018
20329,Yes,Not employed,,,
20330,Yes,Employed Part Time,43178,2018-03-19 00:00:00,3/19/2018
20331,Yes,Not employed,,,
20332,,Employed Full Time,43108,2018-01-08 00:00:00,1/8/2018
20333,Yes,Not employed,,,
20334,,Employed Full Time,43153,2018-02-22 00:00:00,2/22/2018
20335,Yes,Not employed,,,
20336,Yes,Employed Part Time,42948,2017-08-01 00:00:00,8/1/2017
20337,Yes,Employed Full Time,43231,2018-05-11 00:00:00,5/11/2018
20338,Yes,Not employed,,,
20339,Yes,Not employed,,,
20340,Yes,Employed Full Time,37469,2002-08-01 00:00:00,8/1/2002
20341,,Not employed,,,
20342,Yes,Not employed,,,
20343,Yes,Not employed,,,
20344,,Employed Full Time,39387,2007-11-01 00:00:00,11/1/2007
20345,Yes,Employed Full Time,43159,2018-02-28 00:00:00,2/28/2018
20346,Yes,Not employed,,,
20347,Yes,Employed Part Time,42979,2017-09-01 00:00:00,9/1/2017
20348,Yes,Not employed,,,
20349,Yes,Not employed,,,
20350,Yes,Employed Full Time,43164,2018-03-05 00:00:00,3/5/2018
20351,Yes,Employed Part Time,43192,2018-04-02 00:00:00,4/2/2018
20352,Yes,Not employed,,,
20353,Yes,Employed Full Time,43227,2018-05-07 00:00:00,5/7/2018
20354,Yes,Not employed,,,
20355,Yes,Not employed,,,
20356,Yes,Employed Part Time,42917,2017-07-01 00:00:00,7/1/2017
20357,Yes,Not employed,,,
20358,Yes,Employed Full Time,43059,2017-11-20 00:00:00,11/20/2017
20359,Yes,Employed Part Time,42367,2015-12-29 00:00:00,12/29/2015
20360,Yes,Not employed,,,
20361,,Employed Full Time,43095,2017-12-26 00:00:00,12/26/2017
20362,Yes,Employed Full Time,43160,2018-03-01 00:00:00,3/1/2018
20363,Yes,Employed Full Time,36164,1999-01-04 00:00:00,1/4/1999
20364,Yes,Employed Full Time,43297,2018-07-16 00:00:00,7/16/2018
20365,Yes,Employed Part Time,43122,2018-01-22 00:00:00,1/22/2018
20366,Yes,Employed Part Time,43164,2018-03-05 00:00:00,3/5/2018
20367,Yes,Not employed,,,
20368,Yes,Employed Full Time,43157,2018-02-26 00:00:00,2/26/2018
20369,Yes,Employed Full Time,43193,2018-04-03 00:00:00,4/3/2018
20370,Yes,Employed Full Time,43269,2018-06-18 00:00:00,6/18/2018
20371,,Not employed,,,
20372,Yes,Not employed,,,
20373,Yes,Employed Full Time,43290,2018-07-09 00:00:00,7/9/2018
20374,Yes,Not employed,,,
20375,,Employed Full Time,43221,2018-05-01 00:00:00,5/1/2018
20376,Yes,Not employed,,,
20377,Yes,Not employed,,,
20378,Yes,Not employed,,,
20379,Yes,Not employed,,,
20380,,Employed Full Time,43171,2018-03-12 00:00:00,3/12/2018
20381,Yes,Not employed,,,
20382,Yes,Employed Full Time,43227,2018-05-07 00:00:00,5/7/2018
20383,Yes,Employed Full Time,42367,2015-12-29 00:00:00,12/29/2015
20384,Yes,Employed Part Time,43164,2018-03-05 00:00:00,3/5/2018
20385,,Not employed,,,
20386,Yes,Not employed,,,
20387,Yes,Not employed,,,
20388,Yes,Not employed,,,
20389,Yes,Not employed,,,
20390,Yes,Not employed,,,
20391,Yes,Employed Part Time,42614,2016-09-01 00:00:00,9/1/2016
20392,,Not employed,,,
20393,Yes,Employed Part Time,43136,2018-02-05 00:00:00,2/5/2018
20394,Yes,Not employed,,,
20395,Yes,Employed Full Time,43238,2018-05-18 00:00:00,5/18/2018
20396,Yes,Not employed,,,
20397,Yes,Not employed,,,
20398,Yes,Employed Full Time,42917,2017-07-01 00:00:00,7/1/2017
20399,,Not employed,,,
20400,Yes,Not employed,,,
20401,Yes,Not employed,,,
20402,Yes,Not employed,,,
20403,,Not employed,,,
20404,Yes,Not employed,,,
20405,Yes,Not employed,,,
20406,Yes,Not employed,,,
20407,Yes,Not employed,,,
20408,Yes,Employed Part Time,43101,2018-01-01 00:00:00,1/1/2018
20409,Yes,Employed Full Time,43297,2018-07-16 00:00:00,7/16/2018
20410,Yes,Employed Full Time,43278,2018-06-27 00:00:00,6/27/2018
20411,Yes,Not employed,,,
20412,Yes,Not employed,,,
20413,,Not employed,,,
20414,Yes,Not employed,,,
20415,Yes,Not employed,,,
20416,Yes,Employed Part Time,43182,2018-03-23 00:00:00,3/23/2018
20417,,Not employed,,,
20418,,Employed Part Time,43275,2018-06-24 00:00:00,6/24/2018
20419,Yes,Not employed,,,
20420,Yes,Not employed,,,
20421,Yes,Not employed,,,
20422,Yes,Employed Full Time,43321,2018-08-09 00:00:00,8/9/2018
20423,,Not employed,,,
20424,Yes,Employed Full Time,43054,2017-11-15 00:00:00,11/15/2017
20425,Yes,Employed Full Time,43277,2018-06-26 00:00:00,6/26/2018
20426,Yes,Employed Full Time,42430,2016-03-01 00:00:00,3/1/2016
20427,,Not employed,,,
20428,Yes,Not employed,,,
20429,Yes,Employed Full Time,42968,2017-08-21 00:00:00,8/21/2017
20430,,Not employed,,,
20431,Yes,Not employed,,,
20432,Yes,Employed Full Time,43227,2018-05-07 00:00:00,5/7/2018
20433,Yes,Employed Full Time,43306,2018-07-25 00:00:00,7/25/2018
20434,Yes,Employed Part Time,43203,2018-04-13 00:00:00,4/13/2018
20435,,Not employed,,,
20436,Yes,Employed Part Time,43234,2018-05-14 00:00:00,5/14/2018
20437,Yes,Employed Part Time,43238,2018-05-18 00:00:00,5/18/2018
20438,Yes,Not employed,,,
20439,Yes,Not employed,,,
20440,,Not employed,,,
20441,Yes,Not employed,,,
20442,Yes,Employed Part Time,43219,2018-04-29 00:00:00,4/29/2018
20443,,Employed Part Time,43229,2018-05-09 00:00:00,5/9/2018
20444,Yes,Not employed,,,
20445,Yes,Not employed,,,
20446,Yes,Employed Part Time,43164,2018-03-05 00:00:00,3/5/2018
20447,Yes,Not employed,,,
20448,Yes,Not employed,,,
20449,Yes,Employed Full Time,42161,2015-06-06 00:00:00,6/6/2015
20450,,Employed Part Time,43145,2018-02-14 00:00:00,2/14/2018
20451,,Employed Full Time,43206,2018-04-16 00:00:00,4/16/2018
20452,Yes,Not employed,,,
20453,Yes,Not employed,,,
20454,Yes,Not employed,,,
20455,Yes,Not employed,,,
20456,Yes,Not employed,,,
20457,Yes,Employed Full Time,43146,2018-02-15 00:00:00,2/15/2018
20458,Yes,Not employed,,,
20459,Yes,Employed Part Time,40664,2011-05-01 00:00:00,5/1/2011
20460,Yes,Not employed,,,
20461,Yes,Not employed,,,
20462,Yes,Not employed,,,
20463,Yes,Employed Full Time,43202,2018-04-12 00:00:00,4/12/2018
20464,Yes,Not employed,,,
20465,,Not employed,,,
20466,Yes,Not employed,,,
20467,Yes,Not employed,,,
20468,Yes,Not employed,,,
20469,Yes,Employed Part Time,42005,2015-01-01 00:00:00,1/1/2015
20470,Yes,Not employed,,,
20471,Yes,Not employed,,,
20472,Yes,Employed Full Time,43151,2018-02-20 00:00:00,2/20/2018
20473,Yes,Not employed,,,
20474,Yes,Not employed,,,
20475,Yes,Employed Part Time,43132,2018-02-01 00:00:00,2/1/2018
20476,Yes,Employed Full Time,43221,2018-05-01 00:00:00,5/1/2018
20477,Yes,Employed Part Time,43248,2018-05-28 00:00:00,5/28/2018
20478,Yes,Employed Full Time,41072,2012-06-12 00:00:00,6/12/2012
20479,,Employed Part Time,42687,2016-11-13 00:00:00,11/13/2016
20480,Yes,Not employed,,,
20481,Yes,Not employed,,,
20482,Yes,Employed Full Time,43306,2018-07-25 00:00:00,7/25/2018
20483,Yes,Not employed,,,
20484,Yes,Not employed,,,
20485,,Employed Full Time,43263,2018-06-12 00:00:00,6/12/2018
20486,Yes,Employed Full Time,41640,2014-01-01 00:00:00,1/1/2014
20487,,Employed Part Time,42957,2017-08-10 00:00:00,8/10/2017
20488,Yes,Employed Full Time,42979,2017-09-01 00:00:00,9/1/2017
20489,Yes,Employed Full Time,43304,2018-07-23 00:00:00,7/23/2018
20490,Yes,Employed Full Time,42095,2015-04-01 00:00:00,4/1/2015
20491,Yes,Employed Full Time,41760,2014-05-01 00:00:00,5/1/2014
20492,Yes,Employed Full Time,43227,2018-05-07 00:00:00,5/7/2018
20493,Yes,Employed Full Time,41308,2013-02-03 00:00:00,2/3/2013
20494,Yes,Employed Full Time,42688,2016-11-14 00:00:00,11/14/2016
20495,Yes,Employed Full Time,43290,2018-07-09 00:00:00,7/9/2018
20496,Yes,Employed Full Time,43202,2018-04-12 00:00:00,4/12/2018
20497,Yes,Employed Full Time,41913,2014-10-01 00:00:00,10/1/2014
20498,Yes,Not employed,,,
20499,Yes,Employed Full Time,43248,2018-05-28 00:00:00,5/28/2018
20500,Yes,Not employed,,,
20501,Yes,Employed Full Time,42583,2016-08-01 00:00:00,8/1/2016
20502,Yes,Not employed,,,
20503,Yes,Employed Full Time,43304,2018-07-23 00:00:00,7/23/2018
20504,Yes,Not employed,,,
20505,Yes,Employed Full Time,42489,2016-04-29 00:00:00,4/29/2016
20506,Yes,Employed Full Time,43103,2018-01-03 00:00:00,1/3/2018
20507,Yes,Employed Full Time,43252,2018-06-01 00:00:00,6/1/2018
20508,Yes,Not employed,,,
20509,Yes,Employed Full Time,43136,2018-02-05 00:00:00,2/5/2018
20510,Yes,Employed Full Time,43046,2017-11-07 00:00:00,11/7/2017
20511,Yes,Employed Full Time,42675,2016-11-01 00:00:00,11/1/2016
20512,Yes,Employed Full Time,43164,2018-03-05 00:00:00,3/5/2018
20513,Yes,Not employed,,,
20514,Yes,Employed Full Time,43194,2018-04-04 00:00:00,4/4/2018
20515,Yes,Not employed,,,
20516,Yes,Employed Part Time,43269,2018-06-18 00:00:00,6/18/2018
20517,No,Employed Part Time,39083,2007-01-01 00:00:00,1/1/2007
20518,Yes,Employed Full Time,43255,2018-06-04 00:00:00,6/4/2018
20519,No,Employed Part Time,42709,2016-12-05 00:00:00,12/5/2016
20520,No,Not employed,,,
20521,No,Not employed,,,
20522,No,Employed Full Time,43117,2018-01-17 00:00:00,1/17/2018
20523,No,Employed Part Time,43009,2017-10-01 00:00:00,10/1/2017
20524,Yes,Employed Full Time,43010,2017-10-02 00:00:00,10/2/2017
20525,Yes,Not employed,,,
20526,No,Employed Full Time,42644,2016-10-01 00:00:00,10/1/2016
20527,Yes,Employed Full Time,42950,2017-08-03 00:00:00,8/3/2017
20528,No,Not employed,,,
20529,Yes,Employed Part Time,39828,2009-01-15 00:00:00,1/15/2009
20530,Yes,Employed Full Time,43009,2017-10-01 00:00:00,10/1/2017
20531,No,Employed Part Time,42781,2017-02-15 00:00:00,2/15/2017
20532,Yes,Employed Full Time,43269,2018-06-18 00:00:00,6/18/2018
20533,Yes,Not employed,,,
20534,No,Not employed,,,
20535,No,Employed Full Time,42898,2017-06-12 00:00:00,6/12/2017
20536,No,Not employed,,,
20537,No,Employed Full Time,39541,2008-04-03 00:00:00,4/3/2008
20538,Yes,Employed Full Time,43262,2018-06-11 00:00:00,6/11/2018
20539,Yes,Employed Part Time,42125,2015-05-01 00:00:00,5/1/2015
20540,No,Employed Full Time,42921,2017-07-05 00:00:00,7/5/2017
20541,No,Employed Part Time,42887,2017-06-01 00:00:00,6/1/2017
20542,No,Employed Full Time,42166,2015-06-11 00:00:00,6/11/2015
20543,No,Employed Part Time,43282,2018-07-01 00:00:00,7/1/2018
20544,No,Employed Full Time,42614,2016-09-01 00:00:00,9/1/2016
20545,No,Employed Full Time,42870,2017-05-15 00:00:00,5/15/2017
20546,No,Employed Full Time,42139,2015-05-15 00:00:00,5/15/2015
20547,No,Not employed,,,
20548,No,Employed Full Time,42950,2017-08-03 00:00:00,8/3/2017
20549,No,Employed Full Time,42680,2016-11-06 00:00:00,11/6/2016
20550,No,Employed Full Time,42898,2017-06-12 00:00:00,6/12/2017
20551,No,Employed Full Time,42737,2017-01-02 00:00:00,1/2/2017
20552,No,Employed Full Time,42638,2016-09-25 00:00:00,9/25/2016
20553,No,Not employed,,,
20554,No,Not employed,,,
20555,No,Employed Full Time,42659,2016-10-16 00:00:00,10/16/2016
20556,No,Employed Full Time,42996,2017-09-18 00:00:00,9/18/2017
20557,No,Employed Full Time,43127,2018-01-27 00:00:00,1/27/2018
20558,No,Employed Part Time,42968,2017-08-21 00:00:00,8/21/2017
20559,No,Not employed,,,
20560,No,Employed Full Time,42975,2017-08-28 00:00:00,8/28/2017
20561,No,Employed Part Time,42887,2017-06-01 00:00:00,6/1/2017
20562,No,Employed Full Time,42614,2016-09-01 00:00:00,9/1/2016
20563,Yes,Not employed,,,
20564,No,Employed Full Time,43194,2018-04-04 00:00:00,4/4/2018
20565,No,Not employed,,,
20566,No,Employed Full Time,43019,2017-10-11 00:00:00,10/11/2017
20567,Yes,Employed Full Time,43005,2017-09-27 00:00:00,9/27/2017
20568,No,Not employed,,,
20569,No,Employed Full Time,42926,2017-07-10 00:00:00,7/10/2017
20570,Yes,Not employed,,,
20571,No,Not employed,,,
20572,No,Employed Full Time,43003,2017-09-25 00:00:00,9/25/2017
20573,Yes,Employed Full Time,43034,2017-10-26 00:00:00,10/26/2017
20574,No,Employed Full Time,42688,2016-11-14 00:00:00,11/14/2016
20575,No,Employed Full Time,43131,2018-01-31 00:00:00,1/31/2018
20576,No,Not employed,,,
20577,No,Employed Full Time,43017,2017-10-09 00:00:00,10/9/2017
20578,Yes,Employed Part Time,40057,2009-09-01 00:00:00,9/1/2009
20579,No,Employed Full Time,42737,2017-01-02 00:00:00,1/2/2017
20580,No,Employed Full Time,42856,2017-05-01 00:00:00,5/1/2017
20581,Yes,Employed Full Time,43218,2018-04-28 00:00:00,4/28/2018
20582,No,Employed Full Time,43102,2018-01-02 00:00:00,1/2/2018
20583,No,Not employed,,,
20584,No,Employed Part Time,42996,2017-09-18 00:00:00,9/18/2017
20585,No,Employed Full Time,43080,2017-12-11 00:00:00,12/11/2017
20586,No,Employed Full Time,42929,2017-07-13 00:00:00,7/13/2017
