agency,clientid,quarter,baseline_baseline,dob,dob_cat,gender,race,maritalstatus,highested,housingtype,hhadults,hhchildren,criminalbackground,zipcode,date,accessemployment_baseline,employmentstatus_baseline,employmentstartdate_baseline,employmentretention_baseline,jobtrainingenrolled_baseline,jobtrainingcompleted_baseline,savings_baseline,creditscore_baseline,debt_baseline,wages1_baseline,hours1_baseline,wages2_baseline,hours2_baseline,incomeclient_baseline,incomehh_baseline,publicbenefits_baseline,expenseshh_baseline,accessincome_baseline,accessfinancialcoach_baseline,bundledservices_baseline,fincap_budget_baseline,fincap_goals_baseline,fincap_emergencyfund_baseline,fincap_autodeposit_baseline,fincap_incomeexpenses_baseline,fincap_latefee_baseline,accessincome_alltime,accessemployment_alltime,accessfinancialcoach_alltime,bundledservices_alltime,clientid_checkin,quarter_checkin,accessemployment_checkin,employmentstatus_checkin,employmentstartdate_checkin,employmentretention_checkin,jobtrainingenrolled_checkin,jobtrainingcompleted_checkin,savings_checkin,creditscore_checkin,debt_checkin,wages1_checkin,hours1_checkin,wages2_checkin,hours_checkin,incomeclient_checkin,incomehh_checkin,publicbenefits_checkin,expenseshh_checkin,accessincome_checkin,accessfinancialcoach_checkin,bundledservices_checkin,fincap_budget_checkin,fincap_goals_checkin,fincap_emergencyfund_checkin,fincap_autodeposit_checkin,fincap_incomeexpenses_checkin,fincap_latefee_checkin
IRC,16217014266,2017 Q1,t,1987-03-25 00:00:00,1981-1990,Female,Other,Married or Domestic Partnership,Less than HS,Rents,,,Unknown,75243,2017-01-01 00:00:00,Yes,,,,Yes,Yes,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,No,,,,,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217014399,2017 Q2,t,1990-01-25 00:00:00,1981-1990,Male,Other,Single,"Some college, no degree",Rents,1,0,,75231,2017-04-01 00:00:00,Yes,,1/0/1900,,Yes,Yes,0,,,0.0,0.0,0.0,0.0,0.0,0.0,1660.0,1815.0,Yes,No,2,,,,,,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217015130,2017 Q1,t,1976-07-23 00:00:00,1971-1980,Female,Other,Married or Domestic Partnership,Less than HS,Unknown,3,,Unknown,75002,2017-01-01 00:00:00,Yes,,,,Yes,No,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,No,,,,,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217015131,2017 Q1,t,1969-02-28 00:00:00,1961-1970,Male,Other,Married or Domestic Partnership,"Some college, no degree",Unknown,3,,Unknown,75002,2017-01-01 00:00:00,Yes,,,,Yes,No,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,No,,,,,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217015133,2017 Q1,t,1996-11-07 00:00:00,1991-2000,Male,Other,Single,"Some college, no degree",Unknown,3,,Unknown,75002,2017-01-01 00:00:00,Yes,,,,Yes,No,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,No,,,,,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217016544,2017 Q2,t,1981-05-27 00:00:00,1981-1990,Female,Other,Married or Domestic Partnership,Bachelor's Degree,Rents,2,1,,75243,2017-04-01 00:00:00,No,0,1/0/1900,,No,No,0,,,0.0,0.0,0.0,0.0,0.0,0.0,1843.0,1718.0,Yes,Yes,2,No,Somewhat confident,No,No,Yes,No,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217018549,2017 Q2,t,1987-05-07 00:00:00,1981-1990,Male,Other,Married or Domestic Partnership,Less than HS,Rents,2,0,,75231,2017-04-01 00:00:00,Yes,,1/0/1900,,Yes,No,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,,,,,,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217024275,2016 Q2,t,1976-01-01 00:00:00,1971-1980,Male,Other,Married or Domestic Partnership,"HS, GED, or equivalent",Rents,2,3,Unknown,75231,2016-04-01 00:00:00,Yes,,,,Yes,Yes,0,,0,0.0,0.0,0.0,0.0,,,2311.0,1989.0,Yes,Yes,3,No,Very confident,No,No,Yes,No,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217024276,2016 Q2,t,1984-10-15 00:00:00,1981-1990,Female,Other,Married or Domestic Partnership,"HS, GED, or equivalent",Rents,2,3,Unknown,75231,2016-04-01 00:00:00,Yes,,,,Yes,Yes,0,,0,0.0,0.0,0.0,0.0,,,2311.0,1989.0,Yes,No,2,No,Very confident,No,No,Yes,No,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217024280,2016 Q3,t,1989-07-01 00:00:00,1981-1990,Male,Other,Married or Domestic Partnership,Less than HS,Rents,2,2,Unknown,75231,2016-07-01 00:00:00,No,,,,No,No,0,,,0.0,0.0,0.0,0.0,0.0,0.0,2261.0,1936.0,Yes,Yes,2,No,Not at all confident,No,No,Yes,No,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217024281,2016 Q4,t,1994-11-27 00:00:00,1991-2000,Female,Other,Married or Domestic Partnership,Less than HS,Rents,2,2,Unknown,75231,2016-10-01 00:00:00,Yes,,,,No,No,0,,,0.0,0.0,0.0,0.0,0.0,0.0,1797.0,1923.0,Yes,No,2,No,Somewhat confident,No,No,No,No,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217024910,2016 Q3,t,1981-04-21 00:00:00,1981-1990,Male,Other,Married or Domestic Partnership,Less than HS,,2,4,Unknown,75243,2016-07-01 00:00:00,Yes,,,,Yes,Yes,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,,,,,,,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217024911,2016 Q3,t,1987-01-29 00:00:00,1981-1990,Female,Other,Married or Domestic Partnership,Unknown,,,,Unknown,,2016-07-01 00:00:00,No,,,,Yes,No,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,1,,,,,,,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217025285,2016 Q3,t,1985-03-21 00:00:00,1981-1990,Male,Other,Married or Domestic Partnership,Less than HS,Rents,2,6,Unknown,75243,2016-07-01 00:00:00,Yes,,,,Yes,Yes,0,,,0.0,0.0,0.0,0.0,0.0,0.0,2705.0,2605.0,Yes,Yes,3,No,Somewhat confident,No,No,No,No,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217026992,2016 Q3,t,1979-05-10 00:00:00,1971-1980,Male,Other,Married or Domestic Partnership,Less than HS,,2,4,Unknown,75231,2016-07-01 00:00:00,Yes,,,,Yes,Yes,0,,,0.0,0.0,0.0,0.0,0.0,0.0,2551.0,2261.0,Yes,Yes,3,No,Very confident,No,No,Yes,No,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217026993,2016 Q3,t,1990-07-13 00:00:00,1981-1990,Female,Other,Married or Domestic Partnership,Less than HS,,2,4,Unknown,75231,2016-07-01 00:00:00,Yes,,,,Yes,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,,,,,,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217028011,2016 Q3,t,1978-01-01 00:00:00,1971-1980,Male,Other,Married or Domestic Partnership,Less than HS,Rents,2,6,Unknown,75218,2016-07-01 00:00:00,Yes,,,,Yes,Yes,0,,,0.0,0.0,0.0,0.0,0.0,0.0,2745.0,2200.0,Yes,Yes,3,No,Not at all confident,No,No,Yes,No,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217028012,2016 Q3,t,1983-01-01 00:00:00,1981-1990,Female,Other,Married or Domestic Partnership,Less than HS,Rents,2,6,Unknown,75218,2016-07-01 00:00:00,Yes,,,,Yes,No,,,,0.0,0.0,0.0,0.0,0.0,0.0,2745.0,2200.0,Yes,No,2,No,Not at all confident,No,No,Yes,No,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217028607,2016 Q3,t,1981-08-21 00:00:00,1981-1990,Male,Other,Married or Domestic Partnership,Less than HS,Rents,2,4,Unknown,75243,2016-07-01 00:00:00,Yes,,,,Yes,Yes,0,,,0.0,0.0,0.0,0.0,0.0,0.0,2325.0,2300.0,Yes,Yes,3,No,Very confident,No,No,Yes,No,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217029608,2016 Q4,t,1981-01-01 00:00:00,1981-1990,Male,Other,Married or Domestic Partnership,Less than HS,Rents,2,3,Unknown,75231,2016-10-01 00:00:00,Yes,,,,Yes,Yes,0,,,0.0,0.0,0.0,0.0,0.0,0.0,1550.0,1345.0,Yes,Yes,3,Yes,Somewhat confident,No,Yes,Yes,No,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217029609,2016 Q4,t,1990-01-01 00:00:00,1981-1990,Female,Other,Married or Domestic Partnership,Unknown,Rents,2,3,Unknown,75231,2016-10-01 00:00:00,Yes,,,,Yes,Yes,0,,,0.0,0.0,0.0,0.0,0.0,0.0,1550.0,1345.0,Yes,Yes,3,Yes,Somewhat confident,No,Yes,Yes,No,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217029626,2017 Q1,t,1984-01-01 00:00:00,1981-1990,Female,Other,Married or Domestic Partnership,Unknown,Rents,,,Unknown,75231,2017-01-01 00:00:00,Yes,,,,Yes,No,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,,,,,No,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217029856,2017 Q1,t,1979-01-01 00:00:00,1971-1980,Male,Other,Married or Domestic Partnership,Less than HS,Rents,,,Unknown,75231,2017-01-01 00:00:00,Yes,,,,Yes,Yes,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,,,,,No,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217029857,2017 Q1,t,1978-09-21 00:00:00,1971-1980,Female,Other,Married or Domestic Partnership,Less than HS,Rents,,,Unknown,75231,2017-01-01 00:00:00,Yes,,,,Yes,Yes,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,,,,,No,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217030046,2016 Q4,t,1987-01-01 00:00:00,1981-1990,Female,Other,Married or Domestic Partnership,Unknown,Rents,2,2,Unknown,75231,2016-10-01 00:00:00,Yes,,,,Yes,Yes,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,,,,,,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217030437,2018 Q1,t,1978-04-20 00:00:00,1971-1980,Male,Other,Married or Domestic Partnership,Less than HS,Rents,2,0,Unknown,75231,2018-01-01 00:00:00,No,,,,No,No,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,935.0,905.0,Yes,Yes,2,No,,No,,Yes,,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217030438,2018 Q1,t,1989-06-15 00:00:00,1981-1990,Male,Other,Married or Domestic Partnership,Less than HS,Rents,3,0,Unknown,75231,2018-01-01 00:00:00,No,,,,No,No,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,935.0,905.0,Yes,Yes,2,No,,No,,Yes,,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217030493,2017 Q1,t,1980-01-01 00:00:00,1971-1980,Male,Other,Married or Domestic Partnership,Less than HS,Rents,,,Unknown,75231,2017-01-01 00:00:00,Yes,,,,Yes,Yes,,,,0.0,0.0,0.0,0.0,0.0,0.0,1511.0,1645.0,Yes,No,2,,,,,No,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217030713,2018 Q2,t,1966-12-13 00:00:00,1961-1970,Male,Other,Married or Domestic Partnership,Unknown,Rents,2,2,Unknown,75231,2018-04-01 00:00:00,Yes,Not employed,,No,Yes,Yes,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,No,2,No,Not at all confident,No,No,No,No,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217030714,2018 Q2,t,1997-01-01 00:00:00,1991-2000,Female,Other,Married or Domestic Partnership,Unknown,Rents,2,2,Unknown,75231,2018-04-01 00:00:00,No,Not employed,,No,,Yes,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,No,1,No,Not at all confident,No,No,No,No,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217030770,2016 Q4,t,1979-01-01 00:00:00,1971-1980,Male,Other,Married or Domestic Partnership,Unknown,Rents,0,0,Unknown,75231,2016-10-01 00:00:00,Yes,,,,Yes,Yes,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,,,,,,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217030771,2016 Q4,t,1998-01-01 00:00:00,1991-2000,Male,Other,Single,Less than HS,Rents,0,0,Unknown,75231,2016-10-01 00:00:00,Yes,,,,Yes,Yes,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,,,,,,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217030868,2016 Q2,t,1997-01-01 00:00:00,1991-2000,Female,Other,Widowed,Unknown,Rents,2,0,Unknown,75231,2016-04-01 00:00:00,Yes,,,,Yes,Yes,0,,0,0.0,0.0,0.0,0.0,,,1247.0,,Yes,No,2,No,Somewhat confident,No,No,Yes,No,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217030875,2016 Q2,t,1998-01-01 00:00:00,1991-2000,Male,Other,Single,Less than HS,Rents,1,0,Unknown,75231,2016-04-01 00:00:00,Yes,,,,Yes,Yes,,,,0.0,0.0,0.0,0.0,,,,,Yes,No,2,,,,,Yes,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217031277,2016 Q4,t,1985-02-20 00:00:00,1981-1990,Female,Other,Married or Domestic Partnership,Less than HS,Rents,2,3,Unknown,75067,2016-10-01 00:00:00,Yes,,,,Yes,No,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,,,,,,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217031334,2018 Q2,t,1972-01-01 00:00:00,1971-1980,Male,Other,Married or Domestic Partnership,Unknown,Rents,0,0,Unknown,75231,2018-04-01 00:00:00,No,Not employed,,No,,Yes,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,No,1,No,Not at all confident,No,No,No,No,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217032184,2017 Q1,t,1982-04-28 00:00:00,1981-1990,Male,Other,Married or Domestic Partnership,Less than HS,Unknown,2,,Unknown,75231,2017-01-01 00:00:00,Yes,,,,Yes,No,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,No,,,,,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217032185,2017 Q1,t,1988-05-05 00:00:00,1981-1990,Female,Other,Married or Domestic Partnership,Less than HS,Unknown,2,,Unknown,75231,2017-01-01 00:00:00,Yes,,,,Yes,No,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,Yes,3,No,Somewhat confident,No,,No,No,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217032574,2018 Q2,t,1982-05-05 00:00:00,1981-1990,Male,Other,Married or Domestic Partnership,Less than HS,Rents,1,0,Unknown,75231,2018-04-01 00:00:00,Yes,Not employed,,No,No,No,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,No,2,No,Not at all confident,No,No,No,No,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217032745,2018 Q2,t,1990-01-01 00:00:00,1981-1990,Male,Other,Married or Domestic Partnership,Less than HS,Rents,0,0,Unknown,75231,2018-04-01 00:00:00,Yes,Not employed,,No,No,No,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,No,2,No,Not at all confident,No,No,No,No,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217033208,2018 Q2,t,1993-12-07 00:00:00,1991-2000,Male,Other,Married or Domestic Partnership,Less than HS,Rents,0,0,Unknown,75231,2018-04-01 00:00:00,No,Not employed,,No,No,No,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,No,1,No,Not at all confident,No,No,No,No,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217040351,2016 Q4,t,1988-11-15 00:00:00,1981-1990,Female,Other,Married or Domestic Partnership,Less than HS,Rents,0,0,Unknown,75228,2016-10-01 00:00:00,Yes,,,,Yes,No,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,,,,,,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217040354,2016 Q4,t,1961-01-01 00:00:00,1961-1970,Female,Other,Widowed,Less than HS,Rents,2,2,Unknown,75228,2016-10-01 00:00:00,Yes,,,,Yes,No,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,,,,,,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217040355,2016 Q4,t,1997-03-06 00:00:00,1991-2000,Female,Other,Single,Less than HS,Rents,2,2,Unknown,75228,2016-10-01 00:00:00,Yes,,,,Yes,Yes,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,,,,,,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217040358,2016 Q4,t,1990-07-31 00:00:00,1981-1990,Female,Other,Single,Less than HS,Rents,2,0,Unknown,75228,2016-10-01 00:00:00,Yes,,,,Yes,Yes,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,,,,,,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217040359,2016 Q4,t,1993-05-03 00:00:00,1991-2000,Male,Other,Single,"Some college, no degree",Rents,2,0,Unknown,75228,2016-10-01 00:00:00,Yes,,,,Yes,Yes,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,,,,,,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217050075,2017 Q2,t,1954-01-01 00:00:00,1951-1960,Female,Other,Divorced,Less than HS,Rents,2,0,,75231,2017-04-01 00:00:00,Yes,,1/0/1900,,Yes,No,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,,,,,,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217050076,2017 Q2,t,1989-01-01 00:00:00,1981-1990,Male,Other,Single,Less than HS,Rents,2,0,,75231,2017-04-01 00:00:00,Yes,,1/0/1900,,Yes,Yes,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,,,,,,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217050198,2017 Q3,t,1973-02-19 00:00:00,1971-1980,Male,Other,Married or Domestic Partnership,Bachelor's Degree,Rents,2,1,Unknown,75231,2017-07-01 00:00:00,Yes,Not employed,,No,Yes,Yes,0,,,0.0,0.0,0.0,0.0,0.0,0.0,1989.0,1689.0,Yes,No,2,No,,No,No,Yes,No,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217050199,2017 Q3,t,1982-01-29 00:00:00,1981-1990,Female,Other,Married or Domestic Partnership,Less than HS,Rents,2,1,Unknown,75231,2017-07-01 00:00:00,Yes,Not employed,,No,Yes,Yes,0,,,0.0,0.0,0.0,0.0,0.0,0.0,1989.0,1689.0,Yes,No,2,No,,No,No,Yes,No,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217050810,2018 Q1,t,1971-01-01 00:00:00,1971-1980,Male,Other,Married or Domestic Partnership,Unknown,Rents,2,0,Unknown,75231,2018-01-01 00:00:00,No,,,,No,No,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3359.0,3159.0,Yes,No,1,No,,No,,Yes,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217050812,2018 Q1,t,1998-01-01 00:00:00,1991-2000,Male,Other,Single,Less than HS,Rents,0,0,Unknown,75243,2018-01-01 00:00:00,Yes,,,,No,No,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3359.0,3159.0,Yes,Yes,3,No,,No,,Yes,,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217050817,2018 Q1,t,1967-01-01 00:00:00,1961-1970,Male,Other,Married or Domestic Partnership,Unknown,Rents,2,0,Unknown,75231,2018-01-01 00:00:00,Yes,,,,No,No,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3359.0,3159.0,Yes,Yes,3,No,,No,,Yes,,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217053974,2016 Q4,t,1978-01-01 00:00:00,1971-1980,Male,Other,Married or Domestic Partnership,Less than HS,Rents,2,5,Unknown,75231,2016-10-01 00:00:00,Yes,,,,Yes,No,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,,,,,,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217053975,2016 Q4,t,1981-01-01 00:00:00,1981-1990,Female,Other,Married or Domestic Partnership,Less than HS,Rents,2,5,Unknown,75231,2016-10-01 00:00:00,Yes,,,,Yes,Yes,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,,,,,,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217054467,2016 Q4,t,1979-07-25 00:00:00,1971-1980,Male,Other,Married or Domestic Partnership,Unknown,Rents,0,0,Unknown,75228,2016-10-01 00:00:00,No,,,,Yes,No,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,1,,,,,,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217059546,2017 Q3,t,1996-07-02 00:00:00,1991-2000,Male,Other,Married or Domestic Partnership,"HS, GED, or equivalent",Rents,2,1,Unknown,75231,2017-07-01 00:00:00,Yes,Not employed,,No,Yes,No,0,,,0.0,0.0,0.0,0.0,0.0,0.0,1267.0,1291.0,Yes,No,2,No,,No,No,Yes,No,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217062297,2016 Q2,t,1991-01-06 00:00:00,1991-2000,Male,Other,Married or Domestic Partnership,"HS, GED, or equivalent",Rents,2,3,Unknown,75243,2016-04-01 00:00:00,Yes,,,,Yes,Yes,3700,,0,0.0,0.0,0.0,0.0,,,2390.0,2065.0,Yes,Yes,3,No,Very confident,No,No,Yes,No,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217062298,2016 Q2,t,1994-01-01 00:00:00,1991-2000,Female,Other,Married or Domestic Partnership,"HS, GED, or equivalent",Rents,2,3,Unknown,75243,2016-04-01 00:00:00,No,,,,Yes,No,,,,0.0,0.0,0.0,0.0,,,,,Yes,No,1,,,,,Yes,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217063122,2016 Q3,t,1980-01-05 00:00:00,1971-1980,Male,Other,Married or Domestic Partnership,Less than HS,Rents,2,5,Unknown,75218,2016-07-01 00:00:00,Yes,,,,Yes,Yes,0,,,0.0,0.0,0.0,0.0,0.0,0.0,2745.0,1800.0,Yes,Yes,3,No,Somewhat confident,No,No,Yes,No,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217063125,2016 Q3,t,1983-11-03 00:00:00,1981-1990,Female,Other,Married or Domestic Partnership,"Some college, no degree",Rents,2,5,Unknown,75218,2016-07-01 00:00:00,Yes,,,,Yes,No,0,,,0.0,0.0,0.0,0.0,0.0,0.0,2745.0,1801.0,Yes,No,2,No,,No,No,Yes,No,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217063182,2016 Q3,t,1981-01-15 00:00:00,1981-1990,Female,Other,Single,Less than HS,,2,4,Unknown,75243,2016-07-01 00:00:00,Yes,,,,Yes,Yes,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,No,Somewhat confident,No,No,Yes,No,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217063185,2016 Q4,t,1980-05-12 00:00:00,1971-1980,Male,Other,Single,Less than HS,Rents,2,4,Unknown,75243,2016-10-01 00:00:00,Yes,,,,Yes,Yes,0,,,0.0,0.0,0.0,0.0,0.0,0.0,2795.0,2705.0,Yes,Yes,3,No,Somewhat confident,No,No,Yes,No,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217063985,2016 Q3,t,1982-01-14 00:00:00,1981-1990,Male,Other,Married or Domestic Partnership,"HS, GED, or equivalent",Rents,2,3,Unknown,75243,2016-07-01 00:00:00,Yes,,,,Yes,Yes,25,,,0.0,0.0,0.0,0.0,0.0,0.0,2390.0,1650.0,Yes,Yes,3,No,Somewhat confident,No,Yes,Yes,No,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217063986,2016 Q3,t,1988-01-01 00:00:00,1981-1990,Female,Other,Married or Domestic Partnership,Less than HS,Rents,2,3,Unknown,75243,2016-07-01 00:00:00,Yes,,,,Yes,No,,,,0.0,0.0,0.0,0.0,0.0,0.0,2390.0,1650.0,Yes,No,2,,,,,,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217064939,2016 Q4,t,1986-01-01 00:00:00,1981-1990,Male,Other,Married or Domestic Partnership,Less than HS,Rents,2,3,Unknown,75231,2016-10-01 00:00:00,Yes,,,,Yes,Yes,0,,,0.0,0.0,0.0,0.0,0.0,0.0,2310.0,2168.0,Yes,Yes,3,No,Somewhat confident,No,No,Yes,No,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217064940,2016 Q4,t,1992-09-20 00:00:00,1991-2000,Female,Other,Married or Domestic Partnership,Less than HS,Rents,2,3,Unknown,75231,2016-10-01 00:00:00,Yes,,,,Yes,No,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,,,,,,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217065724,2016 Q4,t,1977-03-05 00:00:00,1971-1980,Male,Other,Married or Domestic Partnership,Less than HS,Rents,2,3,Unknown,75243,2016-10-01 00:00:00,Yes,,,,Yes,No,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,,,,,,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC,16217065725,2016 Q4,t,1981-01-02 00:00:00,1981-1990,Female,Other,Married or Domestic Partnership,Less than HS,Rents,2,3,Unknown,75243,2016-10-01 00:00:00,Yes,,,,Yes,No,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Yes,No,2,,,,,,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
