clientid,emp,emp_date
1945499,Employed Full Time,10/16/2017
1945522,Employed Full Time,11/29/2017
1945524,Not employed,
1945540,Employed Full Time,11/13/2017
1945583,Employed Full Time,10/23/2017
1945590,Employed Full Time,11/14/2017
1945607,Employed Full Time,10/16/2017
1945631,Not employed,
1945658,Not employed,4/1/2013
1945660,Employed Full Time,10/31/2017
1945662,Not employed,
1945696,Employed Full Time,10/16/2017
1945742,Employed Part Time,11/8/2017
1945743,Employed Full Time,2/12/2018
1945745,Not employed,
1945771,Employed Part Time,12/19/2017
1945772,Not employed,
1945777,Employed Full Time,12/1/2014
1945778,Employed Part Time,1/1/2010
1945779,Employed Part Time,5/27/2017
1945795,Employed Part Time,11/1/2017
1945845,Not employed,
1945872,,
1945911,Employed Full Time,12/15/2017
1945941,Employed Full Time,10/9/2017
1945942,Employed Part Time,10/10/2017
1945971,Employed Full Time,10/1/2017
1945972,Not employed,
1945980,Not employed,
1946003,Employed Part Time,11/1/2017
1946024,Not employed,
1946034,Employed Full Time,9/11/2017
1946039,Employed Full Time,8/29/2017
1946082,Employed Part Time,2/7/2018
1946096,Employed Full Time,11/1/2017
1946097,Employed Part Time,8/16/2017
1946099,Employed Part Time,11/20/2017
1946166,Not employed,10/1/1993
1946211,Not employed,
1946244,Not employed,
1946250,Not employed,
1946305,Not employed,
1946306,Not employed,
1946307,Employed Full Time,1/21/2018
1946310,Not employed,
1946333,Not employed,
1946392,Employed Full Time,8/10/2017
1946405,Employed Full Time,7/2/2018
1946474,Employed Full Time,10/17/2017
1946475,Not employed,
1946584,Not employed,9/9/2016
1946585,Not employed,
1946586,Employed Full Time,10/2/2017
1946590,Employed Part Time,10/1/2017
1946593,Not employed,
1946596,Not employed,
1946599,Employed Part Time,9/15/2017
1946618,Employed Full Time,1/15/2018
1946619,Employed Part Time,1/22/2018
1946621,Employed Full Time,3/6/2018
1946623,Employed Part Time,1/19/2018
1946624,Not employed,
1946625,Employed Full Time,3/6/2018
1946626,Employed Full Time,3/7/2018
1946633,Employed Part Time,4/27/2017
1946696,Employed Full Time,3/6/2018
1946699,Employed Full Time,3/6/2018
1946715,Employed Part Time,10/7/2017
1946742,Employed Full Time,2/19/2018
1946745,Not employed,
1946965,Not employed,
1946971,Not employed,
1947055,Employed Full Time,9/13/2017
1947059,Not employed,8/22/2017
1947350,Employed Full Time,2/20/2018
1947368,Employed Full Time,8/16/2017
1947369,Employed Full Time,8/1/2017
1947428,Employed Full Time,11/7/2017
1947488,Not employed,10/16/2017
1947490,Not employed,
1947495,Not employed,
1947501,Employed Full Time,10/4/2015
1947521,Employed Full Time,1/2/2018
1947548,Not employed,
1947553,Employed Full Time,1/2/2018
1947556,Not employed,
1947595,Employed Full Time,1/2/2018
1947613,Employed Full Time,8/1/2000
1947614,Employed Full Time,3/25/2015
1947621,Employed Full Time,10/27/2017
1947655,Not employed,
1947683,Employed Full Time,8/15/2094
1947713,Employed Part Time,10/5/2017
1947757,Not employed,
1947760,Employed Full Time,11/20/2017
1947784,Employed Full Time,8/1/2005
1947887,Employed Full Time,1/13/2018
1947888,Not employed,
1947891,Employed Full Time,6/4/2018
1947894,Not employed,
1947907,Employed Full Time,5/10/2018
1947919,Employed Part Time,9/18/2017
1947937,Not employed,
1947957,Employed Part Time,10/25/2017
1947958,Employed Full Time,10/13/2017
1948033,Employed Full Time,10/25/2017
1948040,Employed Full Time,8/30/2018
1948051,Employed Full Time,10/18/2017
1948129,Not employed,
1948157,Not employed,
1948164,Employed Full Time,4/4/2018
1948171,Not employed,
1948201,,
1948204,,
1948229,Not employed,
1948230,Employed Part Time,4/9/2018
1948234,Employed Full Time,7/30/2018
1948255,Employed Full Time,4/30/2018
1948263,Not employed,10/30/2017
1948266,Employed Full Time,11/6/2017
1948275,Not employed,3/11/2016
1948276,Not employed,
1948277,Not employed,
1948283,Not employed,4/16/2005
1948289,Employed Full Time,4/2/2018
1948299,Not employed,6/18/2015
1948321,Not employed,
1948344,Not employed,
1948371,Not employed,
1948388,Employed Part Time,2/12/2018
1948448,Employed Part Time,7/31/2017
1948460,Not employed,
1948472,Not employed,
1948474,,
1948552,Employed Full Time,5/7/2018
1948669,Employed Part Time,7/9/2018
1948698,Not employed,
1948699,Employed Part Time,12/18/2017
1948740,Employed Full Time,10/24/2017
1948758,Not employed,
1948761,Employed Full Time,6/5/2018
1948787,Not employed,7/1/2017
1948796,Employed Full Time,4/30/2018
1948893,Not employed,4/25/2016
1948896,Employed Full Time,12/18/2017
1948899,Employed Full Time,3/12/2018
1948933,Not employed,
1948950,Employed Part Time,3/19/2018
1948951,Not employed,
1949001,Employed Full Time,1/8/2018
1949013,Not employed,
1949069,Employed Full Time,2/22/2018
1949081,Not employed,
1949163,Employed Part Time,8/1/2017
1949165,Not employed,
1949181,Employed Full Time,5/11/2018
1949182,Not employed,11/9/2017
1949187,Not employed,
1949188,Not employed,
1949208,Not employed,8/1/2002
1949279,Not employed,
1949285,Employed Full Time,6/11/2018
1949291,Not employed,
1949324,Employed Full Time,11/1/2007
1949333,Employed Full Time,2/28/2018
1949354,Not employed,
1949355,Employed Part Time,9/1/2017
1949396,Not employed,
1949399,Not employed,
1949401,Employed Full Time,3/5/2018
1949448,Employed Part Time,4/2/2018
1949451,Not employed,
1949489,Employed Full Time,5/7/2018
1949530,Not employed,
1949548,Not employed,
1949550,Employed Part Time,7/1/2017
1949596,Not employed,10/17/2017
1949603,Employed Full Time,11/20/2017
1949612,Employed Part Time,12/29/2015
1949624,Not employed,
1949630,Employed Full Time,12/26/2017
1949656,Employed Full Time,3/1/2018
1949681,Not employed,
1949683,Employed Full Time,1/4/1999
1949718,Employed Full Time,7/16/2018
1949719,Employed Part Time,1/22/2018
1949777,Employed Part Time,3/5/2018
1949797,Not employed,
1949806,Employed Full Time,2/26/2018
1949856,Employed Full Time,4/3/2018
1949894,Employed Full Time,6/18/2018
1949936,Not employed,11/24/2017
1949962,Not employed,
1950021,Not employed,
1950024,Employed Full Time,7/9/2018
1950027,Not employed,
1950152,Employed Full Time,5/1/2018
1950153,Not employed,
1950156,Not employed,
1950163,Not employed,11/10/2017
1950180,Not employed,
1950228,Employed Full Time,3/12/2018
1950255,Not employed,
1950261,Employed Full Time,5/7/2018
1950283,Employed Full Time,12/29/2015
1950288,Employed Part Time,3/5/2018
1950290,Not employed,
1950291,Employed Full Time,8/27/2018
1950296,Not employed,
1950337,Not employed,
1950399,Not employed,
1950402,Not employed,
1950436,Employed Full Time,6/2/2018
1950498,Employed Part Time,9/1/2016
1950532,Not employed,
1950579,Not employed,
1950582,Employed Part Time,2/5/2018
1950584,Not employed,
1950600,Employed Full Time,5/18/2018
1950625,Not employed,
1950629,Not employed,9/6/2017
1950667,Employed Full Time,6/6/2018
1950689,Not employed,
1950725,Not employed,
1950731,Employed Full Time,8/30/2018
1950756,Employed Part Time,4/4/2018
1950796,Not employed,3/26/2018
1950834,Employed Part Time,7/16/2018
1950838,Employed Full Time,8/1/1994
1950858,Employed Full Time,12/17/2018
1950880,Employed Full Time,1/1/2001
1950944,Not employed,
1950945,Employed Part Time,6/11/2018
1950986,Employed Part Time,1/1/2018
1950992,Employed Full Time,7/16/2018
1950995,Employed Full Time,6/27/2018
1951015,Not employed,
1951018,Employed Part Time,5/13/2018
1951068,Employed Full Time,3/21/2018
1951072,Not employed,
1951077,Not employed,
1951161,Employed Part Time,3/23/2018
1951182,Not employed,9/13/2016
1951188,Not employed,
1951192,Employed Part Time,6/24/2018
1951243,Employed Full Time,6/13/2018
1951280,Not employed,
1951298,Not employed,
1951349,Employed Full Time,8/9/2018
1951408,Not employed,
1951421,Employed Full Time,11/12/2018
1951477,Employed Full Time,11/15/2017
1951500,Employed Full Time,6/26/2018
1951512,Employed Full Time,3/1/2016
1951515,Not employed,
1951516,Not employed,
1951536,Not employed,
1951544,Employed Full Time,8/21/2017
1951583,Not employed,
1951584,Not employed,
1951616,Employed Full Time,5/7/2018
1951622,Employed Full Time,7/25/2018
1951632,Employed Part Time,4/13/2018
1951655,Not employed,
1951673,Employed Part Time,5/14/2018
1951694,Employed Part Time,5/18/2018
1951707,Not employed,
1951708,Not employed,
1951720,Not employed,
1951766,Not employed,
1951767,Employed Part Time,4/29/2018
1951787,Employed Part Time,5/9/2018
1951816,Not employed,
1951841,Employed Full Time,8/16/2018
1951868,Employed Part Time,3/5/2018
1951873,Not employed,
1951966,Employed Full Time,8/20/2018
1952003,Not employed,
1952006,Not employed,6/6/2015
1952024,Employed Part Time,2/14/2018
1952025,Employed Full Time,4/16/2018
1952109,Employed Full Time,10/30/2018
1952233,Not employed,
1952252,Not employed,
1952253,Employed Full Time,6/23/2018
1952273,Not employed,
1952275,Not employed,
1952313,Not employed,
1952342,Employed Full Time,8/28/2018
1952343,Employed Full Time,1/9/2019
1952347,Employed Part Time,7/16/2018
1952349,Employed Part Time,8/1/2018
1952363,Not employed,
1952373,Not employed,
1952384,Not employed,
1952404,Not employed,
1952415,Employed Part Time,9/10/2018
1952423,Employed Full Time,10/1/2018
1952482,Not employed,
1952517,Not employed,5/12/2018
1952566,Not employed,
1952567,Not employed,
1952592,Employed Full Time,9/10/2018
1952601,Not employed,
1952614,Employed Part Time,11/5/2018
1952622,Employed Full Time,8/24/2018
1952629,Not employed,
1952632,Employed Full Time,11/12/2018
1952637,Not employed,4/1/2018
1952639,Employed Full Time,7/17/2018
1952656,Employed Part Time,12/24/2018
1952717,Employed Full Time,10/15/2018
1952752,Employed Part Time,11/5/2018
1952774,Employed Part Time,2/15/2017
1952781,Not employed,
1952819,Not employed,
1952826,Not employed,2/28/2018
1952877,Employed Part Time,2/1/2018
1952886,Employed Full Time,5/1/2018
1952889,Employed Part Time,5/28/2018
1952898,Employed Full Time,6/12/2012
1952939,Employed Part Time,11/13/2016
1952941,Employed Full Time,3/1/2016
1952974,Employed Part Time,3/1/2014
1952976,Not employed,
1953007,Not employed,
1953028,Employed Full Time,7/25/2018
1953029,Employed Full Time,7/16/2018
1953050,Employed Full Time,11/19/2018
1953079,Not employed,
1953083,Not employed,
1953097,Employed Full Time,6/12/2018
1953125,Not employed,
1953139,Employed Full Time,12/10/2018
1953144,Employed Full Time,10/13/2018
1953214,Employed Part Time,1/1/2018
1953250,Employed Full Time,1/1/2014
1953290,Not employed,
1953297,Not employed,
1953300,Not employed,
1953350,Not employed,
1953367,Employed Full Time,8/20/2018
1953422,Not employed,
1953526,Not employed,
1953574,Not employed,
1953598,Employed Full Time,12/3/2018
1953651,Not employed,
1953662,Employed Full Time,11/26/2018
1953672,Employed Part Time,8/10/2017
1953673,Employed Full Time,2/5/2018
1953716,Not employed,
1953751,Employed Full Time,9/13/2018
1953766,Not employed,
1953778,Not employed,
1953779,Not employed,
1953824,Not employed,
1953825,Not employed,
1953827,Not employed,6/21/2018
1953874,Employed Part Time,10/26/2017
1953877,Not employed,
1953889,Not employed,7/30/2018
1953936,Employed Full Time,1/28/2019
1953978,Not employed,
1954022,Employed Part Time,12/17/2018
1954059,Not employed,
1954065,Employed Part Time,7/18/2018
1954145,Not employed,
1954146,Not employed,
1954189,Employed Part Time,10/1/2018
1954270,Not employed,
1954287,Not employed,
1954352,Employed Full Time,7/24/2018
1954353,Not employed,
1954446,Not employed,
1954454,Employed Part Time,8/13/2018
1954515,Employed Full Time,9/21/2018
1954525,Not employed,
1954526,Employed Part Time,8/8/2015
1954528,Employed Full Time,11/5/2018
1954556,Not employed,
1954568,Employed Full Time,12/3/2018
1954585,Employed Full Time,8/23/2018
1954595,Employed Full Time,11/13/2018
1954597,Not employed,
1954652,Not employed,
1954723,Employed Part Time,8/1/2018
1954754,Employed Part Time,9/27/2018
1954779,Not employed,
1954781,Not employed,
1954789,Not employed,
1954812,Not employed,
1954816,Employed Full Time,8/18/2018
1954833,Not employed,
1954868,Not employed,
1954872,Not employed,
1954934,Not employed,
1954945,Employed Full Time,4/1/2014
1954947,Not employed,
1954994,Not employed,5/15/2018
1954995,Not employed,
1954996,Employed Part Time,9/12/2017
1955003,Not employed,
1955025,Employed Part Time,9/11/2018
1955027,Not employed,
1955067,Not employed,
1955113,Employed Part Time,4/2/2018
1955141,Not employed,
1955160,Employed Full Time,8/27/2018
1955188,Employed Full Time,8/1/2015
1955191,Not employed,
1955209,Employed Part Time,8/25/2018
1956276,Not employed,
1956379,Not employed,
1956402,Employed Full Time,12/13/2018
1956438,Employed Full Time,3/27/2001
1956448,Not employed,
1956450,Employed Full Time,10/23/2018
1956476,Not employed,
1956499,Not employed,
1956525,Employed Full Time,9/17/2018
1956584,Not employed,
1956591,Employed Full Time,2/7/2018
1956738,Not employed,
1956762,Not employed,
1956769,Employed Part Time,11/9/2018
1956830,Employed Full Time,9/1/2018
1956840,Employed Part Time,10/1/2018
1956909,Not employed,
1956993,Not employed,
1956994,Not employed,
1957009,Employed Full Time,11/12/2018
1957010,Employed Part Time,9/26/2018
1957029,Employed Part Time,9/15/2018
1957045,Employed Part Time,10/2/2018
1957081,Not employed,
1957163,Not employed,
1957234,Not employed,
1957261,Not employed,
1957300,Not employed,
1957302,Employed Part Time,11/3/2018
1957310,Not employed,
1958339,Not employed,
1958340,Employed Part Time,9/18/2018
1958370,Employed Full Time,7/31/2018
1958371,Employed Full Time,9/8/2018
1958477,Employed Full Time,11/26/2018
1958486,Not employed,
1958487,Not employed,
1958611,Employed Part Time,9/3/2018
1958651,Not employed,
1958657,Not employed,
1958658,Employed Full Time,11/12/2018
1958684,Not employed,
1958686,Not employed,
1958753,Not employed,
1958818,Employed Full Time,12/1/2018
1958919,Not employed,
217018550,,1/0/1900
64609633,,1/0/1900
64609634,,1/0/1900
65117496,,1/0/1900
65155429,,1/0/1900
65155430,,1/0/1900
HCC141234,Employed Part Time,3/1/2015
HCC141235,Employed Part Time,2/1/2011
HCC141236,Employed Full Time,6/1/2015
HCC141237,Employed Part Time,10/12/2016
HCC141238,Employed Full Time,2/10/2016
HCC141239,Employed Full Time,1/7/2016
HCC141240,Employed Full Time,3/1/2016
HCC141241,Employed Full Time,8/2/2015
HCC141242,Employed Full Time,3/13/2016
HCC141243,Employed Part Time,5/6/2016
HCC141244,Employed Full Time,6/3/2016
HCC141245,Employed Full Time,5/13/2016
HCC141246,Employed Full Time,8/24/2008
HCC141247,Employed Part Time,2/22/2016
HCC141248,Employed Part Time,3/5/2016
HCC141249,Employed Full Time,10/15/2016
HCC141250,Employed Full Time,4/1/2016
HCC141251,Employed Part Time,11/2/2017
HCC141252,Employed Part Time,5/28/2016
HCC141253,Employed Full Time,4/1/2016
HCC141254,Employed Full Time,3/10/2015
HCC141255,Employed Full Time,5/13/2016
HCC141256,Employed Full Time,7/1/2016
HCC141257,Employed Full Time,6/28/2017
HCC141258,Employed Full Time,4/10/2017
HCC141259,Employed Full Time,9/1/2016
HCC141260,Employed Full Time,3/17/2017
HCC141261,Employed Part Time,5/12/2017
HCC141262,Employed Full Time,11/1/2016
HCC141263,Employed Full Time,8/1/2016
HCC141264,Employed Part Time,9/1/2016
HCC141265,Employed Full Time,12/19/2016
HCC141266,Employed Full Time,7/1/2017
HCC141267,Employed Full Time,10/12/2017
HCC141268,Employed Full Time,7/14/2017
HCC141269,Employed Full Time,9/22/2016
HCC141270,Employed Part Time,6/1/2016
HCC141271,Employed Part Time,11/18/2016
HCC141272,Employed Full Time,12/1/2016
HCC141273,Employed Full Time,8/16/2016
HCC141274,Not employed,9/1/2016
HCC141275,Not employed,2/28/2017
HCC141276,Employed Part Time,4/12/2017
HCC141277,Employed Full Time,12/1/2016
HCC141278,Employed Part Time,12/10/2016
HCC141279,Not employed,7/1/2016
HCC141280,Employed Full Time,4/19/2017
HCC141281,Employed Full Time,10/1/2016
HCC141282,Employed Part Time,12/20/2015
HCC141283,Employed Full Time,5/1/2017
HCC141284,Not employed,1/16/2017
