,FinCap_Budget,FinCap_Goals,FinCap_EmergencyFund,FinCap_AutoDeposit,FinCap_IncomeExpenses,FinCap_LateFee
20578,Yes,Very confident,No,Yes,No,Yes
20579,Yes,Not at all confident,No,No,Yes,No
20580,No,Very confident,No,Yes,Yes,No
20581,Yes,Very confident,Yes,No,No,Yes
20582,Yes,Very confident,No,No,No,Yes
20583,No,Somewhat confident,No,No,Yes,Yes
20584,No,Somewhat confident,No,Yes,No,Yes
20585,Yes,Very confident,No,No,No,Yes
20586,No,Very confident,No,Yes,No,
20587,Yes,Very confident,No,No,No,No
20588,No,Somewhat confident,No,Yes,No,Yes
20589,No,Not at all confident,No,No,Yes,Yes
20590,No,Somewhat confident,Yes,No,No,No
20591,No,Very confident,No,No,Yes,No
20592,No,Not at all confident,Yes,No,Yes,No
20593,Yes,Very confident,No,No,No,No
20594,Yes,Somewhat confident,No,No,No,Yes
20595,Yes,Somewhat confident,No,No,Yes,Yes
20596,Yes,Somewhat confident,Yes,No,Yes,Yes
20597,No,Somewhat confident,No,No,No,Yes
20598,No,Very confident,No,No,No,Yes
20599,No,Somewhat confident,Yes,Yes,No,Yes
20600,Yes,Somewhat confident,No,No,No,No
20601,Yes,Very confident,Yes,Yes,No,Yes
20602,No,Somewhat confident,No,No,No,Yes
20603,Yes,Very confident,No,No,No,No
20604,Yes,Somewhat confident,No,No,Yes,Yes
20605,No,Not at all confident,No,No,No,Yes
20606,No,Very confident,No,No,No,Yes
20607,Yes,Very confident,No,Yes,Yes,Yes
20608,Yes,Somewhat confident,Yes,No,No,No
20609,Yes,Very confident,No,No,Yes,Yes
20610,No,Very confident,No,Yes,Yes,Yes
20611,No,Somewhat confident,No,No,Yes,Yes
20612,Yes,Somewhat confident,No,No,Yes,Yes
20613,Yes,Very confident,Yes,Yes,No,Yes
20614,Yes,Somewhat confident,Yes,Yes,No,No
20615,,,,,,
20616,Yes,Somewhat confident,No,No,No,Yes
20617,Yes,Somewhat confident,No,Yes,Yes,Yes
20618,No,Very confident,No,No,Yes,Yes
20619,Yes,Somewhat confident,No,Yes,No,No
20620,Yes,Very confident,Yes,No,Yes,Yes
20621,No,Very confident,No,No,No,Yes
20622,No,Very confident,No,Yes,Yes,No
20623,Yes,Somewhat confident,No,No,Yes,No
20624,Yes,Very confident,Yes,Yes,No,No
20625,No,Not at all confident,No,No,Yes,Yes
20626,Yes,Somewhat confident,No,No,Yes,No
20627,No,Not at all confident,No,No,No,No
20628,Yes,Very confident,Yes,No,No,No
20629,No,Not at all confident,No,No,No,Yes
20630,Yes,Very confident,No,No,No,Yes
20631,Yes,Very confident,No,Yes,No,Yes
20632,No,Very confident,No,No,No,No
20633,No,Very confident,No,No,Yes,No
20634,,,,,,
20635,Yes,Very confident,Yes,Yes,No,Yes
20636,No,Very confident,No,No,Yes,No
20637,No,,No,No,Yes,No
20638,No,,No,No,No,No
20639,Yes,,No,Yes,Yes,No
20640,,,,,,
20641,No,,No,No,No,No
20642,No,,No,No,No,No
20643,No,,No,No,No,No
20644,Yes,,,Yes,Yes,
20645,,,,,,
20646,,,,,,
20647,No,,No,,Yes,
20648,No,,,No,Yes,
20649,No,,,No,Yes,
20650,No,,No,No,No,No
20651,,,,,,
20652,,,,,,
20653,No,,No,No,No,No
20654,No,,No,No,No,No
20655,Yes,,No,No,Yes,No
20656,,,,,,
20657,No,Very confident,No,Yes,No,No
20658,No,Very confident,No,No,Yes,No
20659,Yes,Somewhat confident,No,No,No,No
20660,Yes,Very confident,No,No,No,No
20661,Yes,Somewhat confident,No,No,No,No
20662,Yes,Very confident,No,Yes,No,No
20663,,,,,,
20664,Yes,Somewhat confident,No,No,Yes,No
20665,No,Very confident,No,Yes,No,No
20666,No,Very confident,No,Yes,No,No
20667,Yes,Very confident,No,Yes,No,No
20668,Yes,Very confident,No,No,No,No
20669,No,Very confident,No,No,No,No
20670,Yes,Very confident,No,No,No,No
20671,,,,,,
20672,No,Somewhat confident,No,Yes,No,No
20673,Yes,Not at all confident,No,Yes,No,Yes
20674,,,,,,
20675,No,Not at all confident,No,No,No,No
20676,No,Very confident,No,Yes,No,Yes
20677,Yes,Not at all confident,No,Yes,No,Yes
20678,No,Not at all confident,No,Yes,Yes,Yes
20679,No,Somewhat confident,No,No,No,Yes
20680,No,Very confident,No,No,No,Yes
20681,No,Not at all confident,No,Yes,No,Yes
20682,,,,,,
20683,No,Very confident,No,Yes,Yes,No
20684,,,,,,
20685,No,Very confident,No,Yes,No,No
20686,No,Very confident,No,No,Yes,No
20687,Yes,Very confident,No,Yes,Yes,No
20688,,,,,,
20689,Yes,Very confident,No,Yes,No,No
20690,Yes,Not at all confident,Yes,No,No,No
20691,,,,,,
20692,,,,,,
20693,Yes,Not at all confident,No,No,Yes,No
20694,,,,,,
20695,Yes,Somewhat confident,No,Yes,No,Yes
20696,No,Very confident,No,Yes,No,Yes
20697,Yes,Somewhat confident,No,Yes,No,Yes
20698,Yes,Very confident,Yes,Yes,Yes,No
20699,Yes,Somewhat confident,No,No,No,No
20700,,,,,,
20701,No,Somewhat confident,No,No,No,No
20702,Yes,Very confident,No,No,Yes,Yes
20703,No,Somewhat confident,No,Yes,No,No
20704,No,Not at all confident,No,Yes,Yes,No
20705,No,Somewhat confident,No,No,No,No
20706,No,Somewhat confident,No,No,Yes,Yes
20707,Yes,Very confident,No,No,No,Yes
20708,Yes,Somewhat confident,No,No,Yes,No
20709,No,Very confident,No,No,Yes,No
20710,No,Very confident,No,No,Yes,Yes
20711,,,,,,
20712,Yes,Somewhat confident,No,Yes,No,Yes
20713,No,Somewhat confident,No,No,Yes,Yes
20714,Yes,Very confident,No,No,Yes,No
20715,No,Very confident,No,No,No,No
20716,No,Not at all confident,No,No,No,Yes
20717,Yes,Somewhat confident,No,No,No,Yes
20718,No,Very confident,No,Yes,No,Yes
20719,Yes,Very confident,No,Yes,Yes,No
20720,No,Not at all confident,No,Yes,No,Yes
20721,No,Very confident,No,Yes,Yes,No
20722,Yes,Somewhat confident,No,Yes,No,Yes
20723,Yes,Somewhat confident,No,Yes,Yes,No
20724,No,Not at all confident,No,No,No,Yes
20725,Yes,Very confident,Yes,Yes,Yes,No
20726,Yes,Very confident,No,Yes,No,Yes
20727,No,Very confident,No,No,Yes,Yes
20728,Yes,Very confident,No,No,No,Yes
20729,No,Somewhat confident,No,No,No,No
20730,No,Not at all confident,No,No,No,Yes
20731,,,,,,
20732,,,,,,
20733,No,Not at all confident,No,No,No,No
20734,Yes,Somewhat confident,No,No,No,Yes
20735,No,Very confident,No,Yes,Yes,No
20736,No,Very confident,No,Yes,No,No
20737,Yes,Very confident,Yes,Yes,Yes,No
20738,,,,,,
20739,No,Very confident,No,Yes,No,No
20740,No,Not at all confident,No,No,No,Yes
20741,Yes,Very confident,Yes,No,No,No
20742,No,Somewhat confident,No,No,No,Yes
20743,No,Very confident,No,No,No,No
20744,No,Somewhat confident,No,No,Yes,No
20745,No,Not at all confident,No,Yes,No,Yes
20746,No,Very confident,Yes,Yes,No,No
20747,No,Somewhat confident,No,Yes,Yes,No
20748,No,Somewhat confident,No,No,No,Yes
20749,,,,,,
20750,,,,,,
20751,,,,,,
20752,No,Not at all confident,No,No,No,Yes
20753,No,Somewhat confident,No,No,No,No
20754,No,Very confident,No,No,No,Yes
20755,No,Not at all confident,No,Yes,No,Yes
20756,,,,,,
20757,Yes,Very confident,No,No,No,No
20758,,,,,,
20759,,,,,,
20760,Yes,Very confident,Yes,Yes,Yes,No
20761,Yes,Somewhat confident,No,Yes,No,Yes
20762,No,Very confident,No,No,No,Yes
20763,,,,,,
20764,,,,,,
20765,No,Very confident,No,Yes,Yes,Yes
20766,Yes,Not at all confident,No,No,No,Yes
20767,No,Not at all confident,No,Yes,Yes,No
20768,,,,,,
20769,,,,,,
20770,No,Somewhat confident,No,No,No,No
20771,No,Not at all confident,No,Yes,No,Yes
20772,No,Very confident,No,Yes,Yes,No
20773,No,Somewhat confident,No,Yes,No,Yes
20774,,,,,,
20775,,,,,,
20776,No,Somewhat confident,No,Yes,No,No
20777,No,Somewhat confident,No,Yes,No,Yes
20778,No,Very confident,No,Yes,No,No
20779,No,Somewhat confident,No,Yes,No,No
20780,Yes,Somewhat confident,No,Yes,No,No
20781,Yes,Somewhat confident,No,No,Yes,No
20782,No,Very confident,No,No,Yes,Yes
20783,No,Very confident,No,No,No,No
20784,No,Somewhat confident,No,No,Yes,No
20785,,,,,,
20786,Yes,,No,No,No,
20787,No,Very confident,No,No,No,No
20788,No,Very confident,No,No,No,Yes
20789,No,Somewhat confident,No,No,Yes,Yes
20790,Yes,Somewhat confident,No,No,No,Yes
20791,No,Somewhat confident,No,No,No,Yes
20792,No,Somewhat confident,No,No,No,Yes
20793,No,Very confident,No,No,No,Yes
20794,No,Somewhat confident,No,No,No,No
20795,No,Very confident,No,No,Yes,No
20796,Yes,Very confident,No,Yes,Yes,No
20797,,,,,,
20798,,,,,,
20799,No,Somewhat confident,No,No,Yes,No
20800,No,Very confident,No,No,No,Yes
20801,No,Somewhat confident,No,Yes,No,Yes
20802,No,Not at all confident,No,No,No,Yes
20803,No,Very confident,No,No,Yes,No
20804,No,Very confident,No,Yes,Yes,No
20805,Yes,Somewhat confident,No,Yes,No,No
20806,No,Very confident,No,No,No,Yes
20807,No,Very confident,No,No,Yes,Yes
20808,No,Not at all confident,No,No,Yes,Yes
20809,Yes,Somewhat confident,No,No,No,Yes
20810,No,Very confident,No,No,No,Yes
20811,No,Not at all confident,No,No,No,Yes
20812,No,Somewhat confident,No,No,Yes,Yes
20813,No,Somewhat confident,No,Yes,No,Yes
20814,Yes,Very confident,No,No,No,Yes
20815,No,Not at all confident,No,Yes,No,Yes
20816,No,Very confident,No,No,No,No
20817,No,Very confident,No,No,Yes,Yes
20818,Yes,Not at all confident,No,Yes,No,No
20819,No,Somewhat confident,No,Yes,Yes,No
20820,No,Somewhat confident,No,No,No,Yes
20821,Yes,Very confident,No,Yes,Yes,Yes
20822,Yes,Very confident,No,Yes,Yes,No
20823,Yes,Very confident,Yes,No,Yes,No
20824,Yes,Very confident,Yes,No,Yes,No
20825,Yes,Very confident,No,No,Yes,No
20826,Yes,Very confident,No,No,Yes,No
20827,Yes,Somewhat confident,No,No,Yes,No
20828,Yes,Not at all confident,No,No,Yes,No
20829,No,Not at all confident,No,No,No,Yes
20830,No,Not at all confident,No,No,Yes,Yes
20831,Yes,Somewhat confident,No,No,Yes,No
20832,Yes,Somewhat confident,No,No,Yes,No
20833,No,Somewhat confident,No,No,Yes,No
20834,No,Not at all confident,No,No,Yes,Yes
20835,No,Not at all confident,No,No,No,No
20836,Yes,Somewhat confident,No,No,No,No
20837,Yes,Somewhat confident,No,No,Yes,No
20838,No,Not at all confident,No,No,Yes,Yes
20839,Yes,Not at all confident,No,No,Yes,No
20840,No,Somewhat confident,No,No,No,No
20841,Yes,Somewhat confident,No,No,Yes,No
20842,No,Not at all confident,No,No,Yes,No
20843,No,Not at all confident,No,No,No,Yes
20844,Yes,Somewhat confident,No,No,No,Yes
20845,Yes,Very confident,No,No,Yes,No
20846,No,Not at all confident,No,No,No,Yes
20847,No,Somewhat confident,No,No,No,No
20848,Yes,Somewhat confident,No,No,Yes,No
20849,No,Not at all confident,No,No,No,No
20850,Yes,Somewhat confident,No,No,Yes,No
20851,No,Not at all confident,No,No,No,Yes
20852,Yes,Somewhat confident,No,No,Yes,No
20853,No,Somewhat confident,No,No,No,Yes
20854,No,Not at all confident,No,No,Yes,No
20855,Yes,Very confident,No,No,No,No
20856,Yes,Very confident,No,No,Yes,No
20857,Yes,Not at all confident,No,No,Yes,No
20858,Yes,Somewhat confident,No,No,Yes,No
20859,Yes,Somewhat confident,No,No,Yes,No
20860,Yes,Somewhat confident,No,No,Yes,No
20861,Yes,Somewhat confident,No,No,Yes,No
20862,Yes,Not at all confident,No,No,Yes,No
20863,Yes,Very confident,No,No,Yes,No
20864,No,Somewhat confident,No,No,No,No
20865,Yes,Very confident,No,No,Yes,No
20866,No,Very confident,No,No,No,Yes
20867,No,Somewhat confident,No,No,No,No
20868,Yes,Somewhat confident,No,No,Yes,No
20869,No,Not at all confident,No,No,No,No
20870,Yes,Very confident,No,No,Yes,No
20871,Yes,Very confident,No,No,Yes,No
20872,Yes,Very confident,No,No,Yes,No
20873,Yes,Somewhat confident,No,No,Yes,Yes
20874,Yes,Somewhat confident,No,No,No,Yes
20875,Yes,Very confident,No,Yes,Yes,Yes
20876,Yes,Not at all confident,No,No,No,Yes
20877,Yes,Somewhat confident,No,No,Yes,Yes
20878,Yes,Very confident,Yes,Yes,Yes,Yes
20879,No,Somewhat confident,No,No,Yes,Yes
20880,Yes,Very confident,Yes,No,Yes,Yes
20881,No,Somewhat confident,No,Yes,Yes,Yes
20882,Yes,Somewhat confident,No,No,No,No
20883,Yes,Very confident,No,Yes,No,No
20884,Yes,Very confident,No,Yes,Yes,No
20885,No,Somewhat confident,No,No,No,No
20886,Yes,Somewhat confident,No,No,No,No
20887,Yes,Very confident,No,No,Yes,Yes
20888,Yes,Not at all confident,No,No,No,Yes
20889,Yes,Very confident,Yes,Yes,Yes,Yes
20890,Yes,Somewhat confident,No,Yes,No,Yes
20891,Yes,Somewhat confident,No,Yes,Yes,Yes
20892,Yes,Very confident,No,No,Yes,Yes
20893,Yes,Not at all confident,No,No,No,Yes
20894,No,Somewhat confident,No,No,Yes,Yes
20895,No,Very confident,No,No,Yes,No
20896,No,Somewhat confident,No,No,No,Yes
20897,No,Very confident,No,No,Yes,No
20898,Yes,Somewhat confident,No,No,Yes,Yes
20899,Yes,Somewhat confident,No,No,No,Yes
20900,Yes,Very confident,No,Yes,Yes,Yes
20901,No,Somewhat confident,No,No,Yes,Yes
20902,Yes,Very confident,No,Yes,No,No
20903,No,Somewhat confident,No,No,Yes,Yes
20904,Yes,Very confident,No,No,Yes,Yes
20905,Yes,Very confident,No,No,Yes,Yes
20906,,,,,,
20907,No,Somewhat confident,No,No,No,No
20908,Yes,Very confident,Yes,Yes,Yes,Yes
20909,Yes,Very confident,No,No,Yes,Yes
20910,Yes,Very confident,Yes,Yes,Yes,Yes
20911,No,Somewhat confident,No,No,Yes,Yes
20912,No,Somewhat confident,No,Yes,Yes,No
20913,No,Not at all confident,No,No,Yes,No
20914,Yes,Very confident,Yes,Yes,Yes,Yes
20915,No,Somewhat confident,No,No,No,No
20916,Yes,Somewhat confident,Yes,Yes,Yes,Yes
20917,Yes,Very confident,No,No,Yes,Yes
20918,Yes,Very confident,Yes,No,Yes,Yes
20919,Yes,Very confident,No,Yes,Yes,Yes
20920,No,Very confident,No,No,No,Yes
20921,Yes,Very confident,No,No,Yes,Yes
20922,No,Very confident,No,No,No,No
20923,No,Somewhat confident,No,No,No,Yes
20924,Yes,Very confident,No,No,No,Yes
20925,Yes,Very confident,No,No,Yes,Yes
20926,No,Very confident,No,No,Yes,Yes
20927,Yes,Somewhat confident,No,No,Yes,Yes
20928,No,Not at all confident,No,No,No,No
20929,Yes,Not at all confident,No,No,Yes,No
20930,Yes,Somewhat confident,Yes,Yes,Yes,Yes
20931,Yes,Not at all confident,No,No,No,Yes
20932,Yes,Very confident,No,Yes,Yes,No
20933,No,Somewhat confident,No,No,No,No
20934,No,Somewhat confident,No,No,Yes,Yes
20935,Yes,Somewhat confident,No,Yes,No,Yes
20936,No,Very confident,No,No,No,Yes
20937,Yes,Not at all confident,No,No,No,Yes
20938,Yes,Somewhat confident,No,No,No,Yes
20939,Yes,Very confident,Yes,Yes,Yes,Yes
20940,Yes,Very confident,No,No,Yes,Yes
20941,No,Not at all confident,No,No,No,Yes
20942,Yes,Not at all confident,No,No,No,Yes
20943,Yes,Somewhat confident,Yes,Yes,Yes,Yes
20944,No,Very confident,No,No,No,Yes
20945,No,Very confident,No,No,No,Yes
20946,Yes,Somewhat confident,Yes,No,Yes,Yes
20947,Yes,Very confident,Yes,Yes,Yes,Yes
20948,Yes,Very confident,Yes,Yes,Yes,Yes
20949,No,Somewhat confident,No,No,No,No
20950,Yes,Very confident,Yes,No,Yes,Yes
20951,No,Somewhat confident,No,Yes,Yes,Yes
20952,Yes,Very confident,No,Yes,Yes,Yes
20953,No,Very confident,No,Yes,Yes,Yes
20954,Yes,Not at all confident,No,No,No,Yes
20955,No,Very confident,Yes,No,Yes,Yes
20956,Yes,Very confident,No,Yes,Yes,Yes
20957,Yes,Very confident,No,Yes,Yes,Yes
20958,Yes,Not at all confident,No,No,No,No
20959,Yes,Very confident,No,No,No,Yes
20960,No,Somewhat confident,No,No,No,Yes
20961,No,Somewhat confident,No,No,Yes,No
20962,Yes,Somewhat confident,No,No,Yes,No
20963,No,Somewhat confident,No,No,No,Yes
20964,No,Somewhat confident,No,No,No,Yes
20965,Yes,Very confident,No,No,Yes,Yes
20966,Yes,Very confident,Yes,No,Yes,Yes
20967,Yes,Somewhat confident,Yes,No,No,No
20968,No,Not at all confident,No,No,No,No
20969,No,Somewhat confident,No,Yes,No,No
20970,No,Somewhat confident,No,No,No,No
20971,No,Somewhat confident,No,Yes,Yes,Yes
20972,No,Very confident,No,No,No,Yes
20973,No,Somewhat confident,No,No,No,Yes
20974,No,Not at all confident,No,No,No,No
20975,No,Very confident,No,Yes,Yes,Yes
20976,Yes,Very confident,Yes,Yes,Yes,Yes
20977,No,Somewhat confident,No,No,No,No
20978,No,Somewhat confident,No,No,No,Yes
20979,No,Somewhat confident,No,No,No,Yes
20980,No,Somewhat confident,No,No,No,Yes
20981,No,Somewhat confident,No,No,No,No
20982,No,Somewhat confident,No,Yes,Yes,No
20983,Yes,Very confident,No,No,No,Yes
20984,No,Somewhat confident,No,No,No,No
20985,No,Somewhat confident,No,No,No,No
20986,Yes,Somewhat confident,No,Yes,Yes,No
20987,No,Somewhat confident,No,No,No,Yes
20988,No,Somewhat confident,No,No,No,Yes
20989,No,Not at all confident,No,No,No,No
20990,No,Very confident,No,No,No,Yes
20991,No,Very confident,No,No,No,Yes
20992,No,Somewhat confident,No,Yes,Yes,No
20993,No,Somewhat confident,No,No,No,No
20994,No,Somewhat confident,No,No,No,No
20995,No,Somewhat confident,No,No,Yes,Yes
20996,No,Not at all confident,No,Yes,No,Yes
20997,,,,,,
20998,,,,,,
20999,,,,,,
21000,,,,,,
21001,Yes,Very confident,No,No,Yes,No
21002,Yes,Somewhat confident,No,Yes,No,No
21003,,,,,,
21004,,,,,,
21005,,,,,,
21006,,,,,,
21007,,,,,,
21008,,,,,,
21009,Yes,Somewhat confident,No,No,No,No
21010,No,Somewhat confident,No,No,Yes,No
21011,Yes,Very confident,No,No,No,Yes
21012,Yes,Very confident,No,No,No,No
21013,,,,,,
21014,No,Very confident,No,Yes,No,Yes
21015,No,Very confident,No,No,Yes,Yes
21016,No,Very confident,No,No,Yes,No
21017,,,,,,
21018,,,,,,
21019,,,,,,
21020,,,,,,
21021,,,,,,
21022,,,,,,
21023,,,,,,
21024,,,,,,
21025,Yes,Somewhat confident,No,Yes,No,No
21026,No,Very confident,No,No,No,No
21027,,,,,,
21028,,,,,,
21029,,,,,,
21030,Yes,Somewhat confident,Yes,Yes,Yes,Yes
21031,,,,,,
21032,Yes,Very confident,No,No,Yes,Yes
21033,No,Very confident,No,No,Yes,No
21034,No,Very confident,No,No,No,No
21035,,,,,,
21036,,,,,,
21037,,,,,,
21038,No,Somewhat confident,No,No,Yes,Yes
21039,,,,,,
21040,,,,,,
21041,,,,,,
21042,,,,,,
21043,,,,,,
21044,Yes,Very confident,No,No,Yes,No
21045,Yes,Very confident,Yes,Yes,Yes,No
21046,,,,,,
21047,,,,,,
21048,Yes,Very confident,No,No,No,No
21049,,,,,,
21050,Yes,Very confident,Yes,No,No,No
21051,,,,,,
21052,,,,,,
21053,,,,,,
21054,,,,,,
21055,,,,,,
21056,,,,,,
21057,,,,,,
21058,,,,,,
21059,,,,,,
21060,,,,,,
21061,,,,,,
21062,Yes,Very confident,No,Yes,Yes,No
21063,,,,,,
21064,,,,,,
21065,,,,,,
21066,,,,,,
21067,No,Somewhat confident,No,No,No,No
21068,,,,,,
21069,Yes,Somewhat confident,No,Yes,Yes,No
21070,No,Somewhat confident,No,No,No,Yes
21071,,,,,,
21072,Yes,Somewhat confident,No,No,No,Yes
21073,,,,,,
21074,Yes,Somewhat confident,No,Yes,Yes,No
21075,Yes,Somewhat confident,No,No,No,Yes
21076,,,,,,
21077,,,,,,
21078,,,,,,
21079,No,Very confident,No,No,No,No
21080,,,,,,
21081,,,,,,
21082,,,,,,
21083,,,,,,
21084,,,,,,
21085,,,,,,
21086,,,,,,
21087,,,,,,
21088,,,,,,
21089,,,,,,
21090,,,,,,
21091,Yes,Very confident,Yes,Yes,Yes,No
21092,,,,,,
21093,,,,,,
21094,,,,,,
21095,,,,,,
21096,,,,,,
21097,,,,,,
21098,Yes,Somewhat confident,No,Yes,No,No
21099,,,,,,
21100,Yes,Very confident,No,No,No,No
21101,,,,,,
21102,,,,,,
21103,,,,,,
21104,,,,,,
21105,Yes,Somewhat confident,Yes,No,Yes,No
21106,,,,,,
21107,,,,,,
21108,Yes,Very confident,Yes,Yes,Yes,No
21109,,,,,,
21110,,,,,,
21111,,,,,,
21112,,,,,,
21113,,,,,,
21114,,,,,,
21115,,,,,,
21116,,,,,,
21117,,,,,,
21118,Yes,Very confident,Yes,No,Yes,No
21119,Yes,Very confident,No,No,No,Yes
21120,Yes,Very confident,Yes,Yes,Yes,No
21121,,,,,,
21122,Yes,Somewhat confident,Yes,Yes,Yes,Yes
21123,,,,,,
21124,,,,,,
21125,,,,,,
21126,,,,,,
21127,,,,,,
21128,,,,,,
21129,,,,,,
21130,,,,,,
21131,,,,,,
21132,,,,,,
21133,,,,,,
21134,,,,,,
21135,,,,,,
21136,,,,,,
21137,,,,,,
21138,,,,,,
21139,,,,,,
21140,Yes,Somewhat confident,Yes,Yes,No,No
21141,,,,,,
21142,,,,,,
21143,,,,,,
21144,,,,,,
21145,,,,,,
21146,No,Somewhat confident,No,Yes,No,Yes
21147,,,,,,
21148,,,,,,
21149,,,,,,
21150,,,,,,
21151,,,,,,
21152,,,,,,
21153,,,,,,
21154,Yes,Very confident,No,Yes,No,Yes
21155,,,,,,
21156,,,,,,
21157,Yes,Somewhat confident,No,Yes,No,Yes
21158,,,,,,
21159,,,,,,
21160,,,,,,
21161,,,,,,
21162,,,,,,
21163,Yes,Very confident,No,Yes,No,Yes
21164,,,,,,
21165,,,,,,
21166,,,,,,
21167,,,,,,
21168,,,,,,
21169,No,Somewhat confident,No,No,Yes,No
21170,,,,,,
21171,,,,,,
21172,,,,,,
21173,,,,,,
21174,,,,,,
21175,,,,,,
21176,No,Very confident,No,No,No,No
21177,,,,,,
21178,,,,,,
21179,Yes,Very confident,No,Yes,Yes,Yes
21180,,,,,,
21181,,,,,,
21182,,,,,,
21183,,,,,,
21184,,,,,,
21185,,,,,,
21186,,,,,,
21187,Yes,Very confident,No,No,Yes,No
21188,,,,,,
21189,,,,,,
21190,,,,,,
21191,,,,,,
21192,,,,,,
21193,,,,,,
21194,,,,,,
21195,,,,,,
21196,,,,,,
21197,,,,,,
21198,,,,,,
21199,,,,,,
21200,,,,,,
21201,,,,,,
21202,,,,,,
21203,,,,,,
21204,Yes,Very confident,No,Yes,No,No
21205,,,,,,
21206,,,,,,
21207,,,,,,
21208,,,,,,
21209,,,,,,
21210,,,,,,
21211,,,,,,
21212,,,,,,
21213,,,,,,
21214,,,,,,
21215,,,,,,
21216,,,,,,
21217,,,,,,
21218,,,,,,
21219,,,,,,
21220,,,,,,
21221,No,Somewhat confident,No,No,No,Yes
21222,,,,,,
21223,,,,,,
21224,,,,,,
21225,,,,,,
21226,,,,,,
21227,No,Very confident,No,Yes,No,Yes
21228,,,,,,
21229,,,,,,
21230,Yes,Very confident,Yes,Yes,Yes,No
21231,,,,,,
21232,,,,,,
21233,,,,,,
21234,,,,,,
21235,No,Somewhat confident,No,No,No,Yes
21236,,,,,,
21237,,,,,,
21238,,,,,,
21239,,,,,,
21240,,,,,,
21241,,,,,,
21242,,,,,,
21243,,,,,,
21244,,,,,,
21245,,,,,,
21246,,,,,,
21247,,,,,,
21248,,,,,,
21249,,,,,,
21250,No,Somewhat confident,No,No,No,No
21251,,,,,,
21252,,,,,,
21253,,,,,,
21254,,,,,,
21255,Yes,Somewhat confident,Yes,Yes,Yes,No
21256,,,,,,
21257,,,,,,
21258,,,,,,
21259,,,,,,
21260,,,,,,
21261,,,,,,
21262,,,,,,
21263,,,,,,
21264,No,Not at all confident,No,No,No,No
21265,,,,,,
21266,,,,,,
21267,,,,,,
21268,No,Very confident,No,No,Yes,No
21269,,,,,,
21270,,,,,,
21271,,,,,,
21272,,,,,,
21273,,,,,,
21274,Yes,Very confident,Yes,Yes,Yes,No
21275,,,,,,
21276,Yes,Very confident,No,Yes,Yes,No
21277,,,,,,
21278,,,,,,
21279,,,,,,
21280,,,,,,
21281,,,,,,
21282,,,,,,
21283,,,,,,
21284,,,,,,
21285,No,Somewhat confident,No,No,No,No
21286,Yes,Very confident,Yes,Yes,Yes,No
21287,,,,,,
21288,Yes,Somewhat confident,No,No,No,No
21289,,,,,,
21290,,,,,,
21291,,,,,,
21292,,,,,,
21293,Yes,Very confident,No,Yes,Yes,Yes
21294,Yes,Very confident,Yes,Yes,Yes,No
21295,,,,,,
21296,,,,,,
21297,,,,,,
21298,,,,,,
21299,,,,,,
21300,,,,,,
21301,,,,,,
21302,,,,,,
21303,,,,,,
21304,,,,,,
21305,Yes,Very confident,No,No,Yes,No
21306,,,,,,
21307,,,,,,
21308,,,,,,
21309,Yes,Very confident,Yes,Yes,Yes,No
21310,,,,,,
21311,,,,,,
21312,,,,,,
21313,Yes,Somewhat confident,No,Yes,Yes,No
21314,,,,,,
21315,,,,,,
21316,,,,,,
21317,,,,,,
21318,,,,,,
21319,,,,,,
21320,No,Very confident,Yes,Yes,Yes,Yes
21321,,,,,,
21322,,,,,,
21323,,,,,,
21324,,,,,,
21325,,,,,,
21326,,,,,,
21327,,,,,,
21328,,,,,,
21329,,,,,,
21330,,,,,,
21331,Yes,Very confident,No,No,Yes,No
21332,No,Very confident,No,Yes,Yes,No
21333,,,,,,
21334,,,,,,
21335,,,,,,
21336,,,,,,
21337,,,,,,
21338,,,,,,
21339,Yes,Very confident,No,Yes,No,No
21340,,,,,,
21341,,,,,,
21342,,,,,,
21343,,,,,,
21344,,,,,,
21345,,,,,,
21346,,,,,,
21347,,,,,,
