,AccessEmployment,EmploymentStatus,EmploymentStartDate,EmploymentRetention,JobTrainingEnrolled,JobTrainingCompleted
20113,Yes,Employed Full Time,4/11/2017,,Yes,Yes
20114,,Not employed,,,,
20115,Yes,Employed Full Time,7/31/2017,,Yes,Yes
20116,,Not employed,,,,
20117,,Not employed,,,,
20118,Yes,Employed Full Time,6/21/2017,,Yes,Yes
20119,Yes,Employed Full Time,6/20/2017,,Yes,Yes
20120,,Not employed,,,,
20121,Yes,Employed Full Time,3/20/2017,,,
20122,,Employed Part Time,2/7/2017,,,
20123,,Employed Full Time,6/26/2017,,,
20124,Yes,Employed Full Time,7/10/2017,,Yes,Yes
20125,,Not employed,,,,
20126,,Not employed,,,,
20127,Yes,Employed Part Time,4/7/2017,,,
20128,Yes,Employed Full Time,6/18/2017,,Yes,Yes
20129,,Not employed,,,,
20130,,Employed Full Time,9/11/2017,,,
20131,Yes,Employed Full Time,6/21/2017,,Yes,Yes
20132,,Employed Part Time,5/21/2017,,,
20133,,Employed Full Time,2/27/2017,,Yes,Yes
20134,,Not employed,,,,
20135,Yes,Employed Full Time,11/28/2017,,Yes,Yes
20136,,Employed Part Time,4/27/2017,,,
20137,Yes,Employed Part Time,3/27/2017,,,
20138,,Not employed,,,,
20139,Yes,Employed Part Time,4/20/2017,,,
20140,,Not employed,,,,
20141,,Not employed,,,,
20142,Yes,Employed Full Time,7/31/2017,,Yes,Yes
20143,Yes,Employed Full Time,8/14/2017,,Yes,Yes
20144,,Employed Full Time,6/5/2017,,,
20145,Yes,Employed Full Time,7/24/2017,,Yes,Yes
20146,,Employed Full Time,5/22/2017,,,
20147,Yes,Employed Full Time,6/21/2017,,Yes,Yes
20148,,Employed Full Time,7/24/2017,,,
20149,Yes,Employed Full Time,11/15/2017,,Yes,Yes
20150,Yes,Employed Full Time,2/12/2018,,Yes,Yes
20151,Yes,Employed Full Time,5/17/2017,,,
20152,,Not employed,,,,
20153,Yes,Employed Full Time,10/20/2017,,Yes,Yes
20154,,Employed Full Time,7/24/2017,,,
20155,Yes,Not employed,,,,
20156,,Not employed,,,,
20157,,Employed Part Time,5/3/2017,,,
20158,Yes,Not employed,,,Yes,Yes
20159,Yes,Employed Full Time,7/31/2017,,Yes,No
20160,,Employed Full Time,5/8/2017,,,
20161,Yes,Employed Part Time,5/29/2018,,,
20162,Yes,Employed Full Time,7/17/2017,,Yes,Yes
20163,Yes,Not employed,,,,
20164,Yes,Employed Full Time,10/16/2017,,Yes,Yes
20165,,Not employed,,,,
20166,,Employed Full Time,5/22/2017,,,
20167,Yes,Employed Full Time,10/26/2017,,Yes,Yes
20168,,Not employed,,,,
20169,,Not employed,,,,
20170,,Not employed,,,,
20171,,Employed Part Time,7/31/2017,,,
20172,Yes,Employed Full Time,8/10/2017,,Yes,Yes
20173,Yes,Employed Full Time,8/14/2017,,Yes,Yes
20174,,Not employed,,,,
20175,,Employed Part Time,7/20/2017,,,
20176,Yes,Employed Full Time,1/22/2018,,Yes,Yes
20177,,Employed Part Time,8/9/2017,,,
20178,Yes,Employed Full Time,10/9/2017,,Yes,Yes
20179,Yes,Not employed,,,,
20180,Yes,Employed Full Time,8/11/2017,,Yes,Yes
20181,,Employed Part Time,8/1/2017,,,
20182,Yes,Employed Full Time,1/8/2018,,Yes,Yes
20183,Yes,Employed Full Time,1/9/2018,,Yes,Yes
20184,Yes,Not employed,,,Yes,Yes
20185,Yes,Employed Full Time,10/23/2017,,Yes,Yes
20186,Yes,Employed Full Time,11/13/2017,,Yes,Yes
20187,Yes,Not employed,,,Yes,Yes
20188,,Not employed,,,,
20189,,Employed Part Time,9/11/2017,,,
20190,,Employed Full Time,12/4/2017,,,
20191,,Not employed,,,,
20192,Yes,Employed Full Time,2/13/2018,,Yes,Yes
20193,,Employed Part Time,11/24/2017,,,
20194,Yes,Employed Part Time,2/4/2017,,Yes,Yes
20195,,Employed Part Time,10/27/2017,,,
20196,,Not employed,,,,
20197,,Employed Full Time,9/9/2017,,,
20198,,Not employed,,,,
20199,Yes,Employed Full Time,8/10/2017,,Yes,Yes
20200,,Employed Full Time,12/29/2017,,,
20201,,Employed Part Time,10/1/2017,,,
20202,Yes,Employed Full Time,9/25/2017,,Yes,Yes
20203,,Not employed,,,,
20204,,Employed Part Time,11/18/2017,,,
20205,Yes,Not employed,,,,
20206,Yes,Employed Part Time,3/1/2008,,,
20207,,Not employed,,,,
20208,,Employed Part Time,10/26/2017,,,
20209,,Not employed,,,,
20210,Yes,Not employed,,,Yes,Yes
20211,Yes,Employed Full Time,10/16/2017,,,
20212,Yes,Employed Full Time,11/29/2017,,Yes,Yes
20213,Yes,Not employed,,,Yes,Yes
20214,Yes,Employed Full Time,11/13/2017,,Yes,Yes
20215,,Employed Full Time,10/23/2017,,,
20216,,Employed Full Time,11/14/2017,,,
20217,Yes,Employed Full Time,10/16/2017,,Yes,Yes
20218,Yes,Not employed,,,Yes,Yes
20219,Yes,Not employed,,,,
20220,,Employed Full Time,10/31/2017,,,
20221,,Employed Full Time,10/16/2017,,,
20222,Yes,Employed Part Time,11/8/2017,,,
20223,Yes,Employed Full Time,2/12/2018,,Yes,Yes
20224,,Employed Part Time,12/19/2017,,,
20225,Yes,Employed Part Time,11/1/2017,,Yes,Yes
20226,Yes,Not employed,,,Yes,Yes
20227,,Employed Full Time,10/9/2017,,,
20228,,Employed Part Time,10/10/2017,,,
20229,,Employed Full Time,10/1/2017,,,
20230,Yes,Not employed,,,Yes,Yes
20231,,Employed Part Time,11/1/2017,,,
20232,Yes,Not employed,,,Yes,
20233,,Employed Full Time,9/11/2017,,,
20234,,Employed Full Time,8/29/2017,,,
20235,,Employed Part Time,2/7/2018,,,
20236,,Employed Full Time,11/1/2017,,,
20237,,Employed Part Time,8/16/2017,,,
20238,Yes,Employed Part Time,11/20/2017,,,
20239,Yes,Not employed,,,Yes,Yes
20240,Yes,Not employed,,,,
20241,,Not employed,,,,
20242,,Not employed,,,,
20243,Yes,Employed Full Time,1/21/2018,,Yes,Yes
20244,Yes,Not employed,,,,
20245,Yes,Employed Full Time,8/10/2017,,Yes,Yes
20246,Yes,Employed Part Time,9/7/2017,,Yes,Yes
20247,Yes,Employed Full Time,10/17/2017,,,
20248,,Not employed,,,,
20249,,Not employed,,,,
20250,,Employed Full Time,10/2/2017,,,
20251,,Employed Part Time,10/1/2017,,,
20252,Yes,Not employed,,,Yes,Yes
20253,Yes,Employed Full Time,1/15/2018,,,
20254,Yes,Employed Part Time,1/22/2018,,,
20255,Yes,Employed Full Time,3/6/2018,,,
20256,Yes,Employed Part Time,1/19/2018,,,
20257,Yes,Not employed,,,,
20258,Yes,Employed Full Time,3/6/2018,,,
20259,Yes,Employed Full Time,3/7/2018,,,
20260,Yes,Employed Full Time,3/6/2018,,,
20261,Yes,Employed Full Time,3/6/2018,,,
20262,,Employed Part Time,10/7/2017,,,
20263,Yes,Employed Full Time,2/19/2018,,Yes,Yes
20264,,Not employed,,,,
20265,,Not employed,,,,
20266,Yes,Employed Full Time,9/13/2017,,Yes,Yes
20267,Yes,Not employed,,,Yes,Yes
20268,Yes,Employed Full Time,2/20/2018,,Yes,Yes
20269,Yes,Employed Full Time,8/16/2017,,Yes,
20270,Yes,Employed Full Time,8/1/2017,,Yes,Yes
20271,,Employed Full Time,11/7/2017,,,
20272,,Not employed,,,,
20273,Yes,Not employed,,,,
20274,Yes,Employed Full Time,10/4/2015,,Yes,
20275,Yes,Employed Full Time,1/2/2018,,Yes,Yes
20276,Yes,Not employed,,,Yes,Yes
20277,,Employed Full Time,1/2/2018,,,
20278,Yes,Employed Full Time,1/2/2018,,,
20279,Yes,Employed Full Time,8/1/2000,,Yes,Yes
20280,Yes,Employed Full Time,3/25/2015,,Yes,Yes
20281,,Employed Full Time,10/27/2017,,,
20282,Yes,Not employed,,,,
20283,Yes,Employed Full Time,8/15/1994,,,
20284,,Employed Part Time,10/5/2017,,,
20285,Yes,Not employed,,,Yes,
20286,,Employed Full Time,11/20/2017,,,
20287,Yes,Employed Full Time,8/1/2005,,Yes,Yes
20288,Yes,Employed Full Time,1/13/2018,,Yes,Yes
20289,Yes,Not employed,,,,
20290,Yes,Employed Full Time,6/4/2018,,Yes,Yes
20291,Yes,Not employed,,,,
20292,Yes,Employed Full Time,5/10/2018,,Yes,Yes
20293,Yes,Not employed,,,,
20294,,Employed Part Time,10/25/2017,,,
20295,Yes,Employed Full Time,10/25/2017,,Yes,Yes
20296,Yes,Employed Full Time,8/15/2017,,Yes,
20297,,Employed Full Time,10/18/2017,,,
20298,,Not employed,,,,
20299,Yes,Employed Full Time,4/4/2018,,,
20300,Yes,Not employed,,,Yes,
20301,Yes,Not employed,,,,
20302,Yes,Employed Part Time,4/9/2018,,,
20303,Yes,Not employed,,,Yes,Yes
20304,Yes,Employed Full Time,4/30/2018,,Yes,Yes
20305,,Not employed,,,,
20306,,Employed Full Time,11/6/2017,,,
20307,Yes,Not employed,,,Yes,Yes
20308,Yes,Not employed,,,,
20309,Yes,Not employed,,,,
20310,Yes,Employed Full Time,4/2/2018,,Yes,Yes
20311,Yes,Not employed,,,,
20312,Yes,Not employed,,,Yes,
20313,Yes,Not employed,,,,
20314,Yes,Not employed,,,,
20315,Yes,Employed Part Time,2/12/2018,,,
20316,Yes,Employed Part Time,7/31/2017,,Yes,
20317,,Not employed,,,,
20318,Yes,Employed Full Time,5/7/2018,,,
20319,Yes,Employed Part Time,7/9/2018,,Yes,Yes
20320,,Not employed,,,,
20321,,Employed Part Time,12/18/2017,,,
20322,,Employed Full Time,10/24/2017,,,
20323,Yes,Not employed,,,,
20324,Yes,Employed Full Time,4/30/2018,,Yes,Yes
20325,Yes,Not employed,,,,
20326,Yes,Employed Full Time,12/18/2017,,,
20327,Yes,Employed Full Time,3/12/2018,,,
20328,Yes,Not employed,,,,
20329,Yes,Employed Part Time,3/19/2018,,,
20330,Yes,Not employed,,,,
20331,,Employed Full Time,1/8/2018,,,
20332,Yes,Not employed,,,Yes,
20333,,Employed Full Time,2/22/2018,,,
20334,Yes,Not employed,,,Yes,
20335,Yes,Employed Part Time,8/1/2017,,,
20336,Yes,Employed Full Time,5/11/2018,,Yes,Yes
20337,Yes,Not employed,,,Yes,
20338,Yes,Not employed,,,,
20339,Yes,Employed Full Time,8/1/2002,,Yes,Yes
20340,,Not employed,,,,
20341,Yes,Not employed,,,Yes,Yes
20342,Yes,Not employed,,,,
20343,,Employed Full Time,11/1/2007,,,
20344,Yes,Employed Full Time,2/28/2018,,,
20345,Yes,Not employed,,,,
20346,Yes,Employed Part Time,9/1/2017,,,
20347,Yes,Not employed,,,Yes,Yes
20348,Yes,Not employed,,,Yes,Yes
20349,Yes,Employed Full Time,3/5/2018,,Yes,Yes
20350,Yes,Employed Part Time,4/2/2018,,,
20351,Yes,Not employed,,,,
20352,Yes,Employed Full Time,5/7/2018,,Yes,Yes
20353,Yes,Not employed,,,,
20354,Yes,Not employed,,,Yes,Yes
20355,Yes,Employed Part Time,7/1/2017,,Yes,Yes
20356,Yes,Not employed,,,Yes,
20357,Yes,Employed Full Time,11/20/2017,,Yes,
20358,Yes,Employed Part Time,12/29/2015,,,
20359,Yes,Not employed,,,,
20360,,Employed Full Time,12/26/2017,,,
20361,Yes,Employed Full Time,3/1/2018,,,
20362,Yes,Employed Full Time,1/4/1999,,Yes,
20363,Yes,Employed Full Time,7/16/2018,,Yes,Yes
20364,Yes,Employed Part Time,1/22/2018,,,
20365,Yes,Employed Part Time,3/5/2018,,,
20366,Yes,Not employed,,,,
20367,Yes,Employed Full Time,2/26/2018,,,
20368,Yes,Employed Full Time,4/3/2018,,,
20369,Yes,Employed Full Time,6/18/2018,,Yes,Yes
20370,,Not employed,,,,
20371,Yes,Not employed,,,,
20372,Yes,Employed Full Time,7/9/2018,,Yes,Yes
20373,Yes,Not employed,,,Yes,
20374,,Employed Full Time,5/1/2018,,,
20375,Yes,Not employed,,,,
20376,Yes,Not employed,,,,
20377,Yes,Not employed,,,,
20378,Yes,Not employed,,,Yes,
20379,,Employed Full Time,3/12/2018,,,
20380,Yes,Not employed,,,,
20381,Yes,Employed Full Time,5/7/2018,,Yes,Yes
20382,Yes,Employed Full Time,12/29/2015,,Yes,
20383,Yes,Employed Part Time,3/5/2018,,Yes,Yes
20384,,Not employed,,,,
20385,Yes,Not employed,,,,
20386,Yes,Not employed,,,,
20387,Yes,Not employed,,,,
20388,Yes,Not employed,,,,
20389,Yes,Not employed,,,,
20390,Yes,Employed Part Time,9/1/2016,,,
20391,,Not employed,,,,
20392,Yes,Employed Part Time,2/5/2018,,,
20393,Yes,Not employed,,,,
20394,Yes,Employed Full Time,5/18/2018,,Yes,Yes
20395,Yes,Not employed,,,,
20396,Yes,Not employed,,,,
20397,Yes,Employed Full Time,7/1/2017,,Yes,Yes
20398,,Not employed,,,,
20399,Yes,Not employed,,,,
20400,Yes,Not employed,,,,
20401,Yes,Not employed,,,,
20402,,Not employed,,,,
20403,Yes,Not employed,,,,
20404,Yes,Not employed,,,Yes,
20405,Yes,Not employed,,,,
20406,Yes,Not employed,,,,
20407,Yes,Employed Part Time,1/1/2018,,,
20408,Yes,Employed Full Time,7/16/2018,,Yes,Yes
20409,Yes,Employed Full Time,6/27/2018,,Yes,Yes
20410,Yes,Not employed,,,,
20411,Yes,Not employed,,,,
20412,,Not employed,,,,
20413,Yes,Not employed,,,Yes,
20414,Yes,Not employed,,,,
20415,Yes,Employed Part Time,3/23/2018,,,
20416,,Not employed,,,,
20417,,Employed Part Time,6/24/2018,,,
20418,Yes,Not employed,,,Yes,Yes
20419,Yes,Not employed,,,,
20420,Yes,Not employed,,,Yes,
20421,Yes,Employed Full Time,8/9/2018,,Yes,Yes
20422,,Not employed,,,,
20423,Yes,Employed Full Time,11/15/2017,,,
20424,Yes,Employed Full Time,6/26/2018,,Yes,Yes
20425,Yes,Employed Full Time,3/1/2016,,Yes,Yes
20426,,Not employed,,,,
20427,Yes,Not employed,,,,
20428,Yes,Employed Full Time,8/21/2017,,,
20429,,Not employed,,,,
20430,Yes,Not employed,,,,
20431,Yes,Employed Full Time,5/7/2018,,,
20432,Yes,Employed Full Time,7/25/2018,,Yes,Yes
20433,Yes,Employed Part Time,4/13/2018,,,
20434,,Not employed,,,,
20435,Yes,Employed Part Time,5/14/2018,,,
20436,Yes,Employed Part Time,5/18/2018,,,
20437,Yes,Not employed,,,,
20438,Yes,Not employed,,,,
20439,,Not employed,,,,
20440,Yes,Not employed,,,Yes,
20441,Yes,Employed Part Time,4/29/2018,,,
20442,,Employed Part Time,5/9/2018,,,
20443,Yes,Not employed,,,,
20444,Yes,Not employed,,,,
20445,Yes,Employed Part Time,3/5/2018,,,
20446,Yes,Not employed,,,,
20447,Yes,Not employed,,,,
20448,Yes,Employed Full Time,6/6/2015,,,
20449,,Employed Part Time,2/14/2018,,,
20450,,Employed Full Time,4/16/2018,,,
20451,Yes,Not employed,,,,
20452,Yes,Not employed,,,Yes,
20453,Yes,Not employed,,,,
20454,Yes,Not employed,,,,
20455,Yes,Not employed,,,,
20456,Yes,Employed Full Time,2/15/2018,,Yes,
20457,Yes,Not employed,,,,
20458,Yes,Employed Part Time,5/1/2011,,,
20459,Yes,Not employed,,,,
20460,Yes,Not employed,,,,
20461,Yes,Not employed,,,,
20462,Yes,Employed Full Time,4/12/2018,,Yes,
20463,Yes,Not employed,,,,
20464,,Not employed,,,,
20465,Yes,Not employed,,,Yes,
20466,Yes,Not employed,,,,
20467,Yes,Not employed,,,,
20468,Yes,Employed Part Time,1/1/2015,,Yes,
20469,Yes,Not employed,,,,
20470,Yes,Not employed,,,,
20471,Yes,Employed Full Time,2/20/2018,,Yes,
20472,Yes,Not employed,,,,
20473,Yes,Not employed,,,Yes,Yes
20474,Yes,Employed Part Time,2/1/2018,,Yes,Yes
20475,Yes,Employed Full Time,5/1/2018,,Yes,Yes
20476,Yes,Employed Part Time,5/28/2018,,,
20477,Yes,Employed Full Time,6/12/2012,,Yes,Yes
20478,,Employed Part Time,11/13/2016,,,
20479,Yes,Not employed,,,,
20480,Yes,Not employed,,,,
20481,Yes,Employed Full Time,7/25/2018,,Yes,Yes
20482,Yes,Not employed,,,Yes,Yes
20483,Yes,Not employed,,,,
20484,,Employed Full Time,6/12/2018,,,
20485,Yes,Employed Full Time,1/1/2014,,,
20486,,Employed Part Time,8/10/2017,,,
20487,Yes,Employed Full Time,9/1/2017,Yes,,
20488,Yes,Employed Full Time,7/23/2018,Yes,Yes,Yes
20489,Yes,Employed Full Time,4/1/2015,Yes,,
20490,Yes,Employed Full Time,5/1/2014,Yes,,
20491,Yes,Employed Full Time,5/7/2018,Yes,,
20492,Yes,Employed Full Time,2/3/2013,Yes,,
20493,Yes,Employed Full Time,11/14/2016,Yes,,
20494,Yes,Employed Full Time,7/9/2018,Yes,,
20495,Yes,Employed Full Time,4/12/2018,Yes,,
20496,Yes,Employed Full Time,10/1/2014,Yes,,
20497,Yes,Not employed,,,,
20498,Yes,Employed Full Time,5/28/2018,Yes,,
20499,Yes,Not employed,,,Yes,Yes
20500,Yes,Employed Full Time,8/1/2016,Yes,,
20501,Yes,Not employed,,,,
20502,Yes,Employed Full Time,7/23/2018,Yes,,
20503,Yes,Not employed,,,,
20504,Yes,Employed Full Time,4/29/2016,Yes,,
20505,Yes,Employed Full Time,1/3/2018,Yes,,
20506,Yes,Employed Full Time,6/1/2018,Yes,,
20507,Yes,Not employed,,,,
20508,Yes,Employed Full Time,2/5/2018,Yes,Yes,Yes
20509,Yes,Employed Full Time,11/7/2017,Yes,,
20510,Yes,Employed Full Time,11/1/2016,Yes,,
20511,Yes,Employed Full Time,3/5/2018,Yes,,
20512,Yes,Not employed,,,,
20513,Yes,Employed Full Time,4/4/2018,Yes,Yes,Yes
20514,Yes,Not employed,,No,No,No
20515,Yes,Employed Part Time,6/18/2018,No,No,No
20516,No,Employed Part Time,1/1/2007,Yes,No,No
20517,Yes,Employed Full Time,6/4/2018,No,No,No
20518,No,Employed Part Time,12/5/2016,Yes,No,No
20519,No,Not employed,,No,No,No
20520,No,Not employed,,No,No,No
20521,No,Employed Full Time,1/17/2018,Yes,No,No
20522,No,Employed Part Time,10/1/2017,Yes,No,No
20523,Yes,Employed Full Time,10/2/2017,Yes,No,No
20524,Yes,Not employed,,No,No,No
20525,No,Employed Full Time,10/1/2016,Yes,No,No
20526,Yes,Employed Full Time,8/3/2017,Yes,No,No
20527,No,Not employed,,No,No,No
20528,Yes,Employed Part Time,1/15/2009,Yes,No,No
20529,Yes,Employed Full Time,10/1/2017,Yes,No,No
20530,No,Employed Part Time,2/15/2017,Yes,No,No
20531,Yes,Employed Full Time,6/18/2018,No,No,No
20532,Yes,Not employed,,No,No,No
20533,No,Not employed,,No,No,No
20534,No,Employed Full Time,6/12/2017,Yes,No,No
20535,No,Not employed,,No,No,No
20536,No,Employed Full Time,4/3/2008,Yes,No,No
20537,Yes,Employed Full Time,6/11/2018,Yes,No,No
20538,Yes,Employed Part Time,5/1/2015,Yes,No,No
20539,No,Employed Full Time,7/5/2017,Yes,No,No
20540,No,Employed Part Time,6/1/2017,Yes,No,No
20541,No,Employed Full Time,6/11/2015,Yes,No,No
20542,No,Employed Part Time,7/1/2018,Yes,No,No
20543,No,Employed Full Time,9/1/2016,Yes,No,No
20544,No,Employed Full Time,5/15/2017,Yes,No,No
20545,No,Employed Full Time,5/15/2015,Yes,No,No
20546,No,Not employed,,No,No,No
20547,No,Employed Full Time,8/3/2017,Yes,No,No
20548,No,Employed Full Time,11/6/2016,Yes,No,No
20549,No,Employed Full Time,6/12/2017,Yes,No,No
20550,No,Employed Full Time,1/2/2017,Yes,No,No
20551,No,Employed Full Time,9/25/2016,Yes,No,No
20552,No,Not employed,,No,No,No
20553,No,Not employed,,No,No,No
20554,No,Employed Full Time,10/16/2016,Yes,No,No
20555,No,Employed Full Time,9/18/2017,Yes,No,No
20556,No,Employed Full Time,1/27/2018,Yes,No,No
20557,No,Employed Part Time,8/21/2017,Yes,No,No
20558,No,Not employed,,No,No,No
20559,No,Employed Full Time,8/28/2017,Yes,No,No
20560,No,Employed Part Time,6/1/2017,Yes,No,No
20561,No,Employed Full Time,9/1/2016,Yes,No,No
20562,Yes,Not employed,,No,No,No
20563,No,Employed Full Time,4/4/2018,Yes,No,No
20564,No,Not employed,,No,No,No
20565,No,Employed Full Time,10/11/2017,Yes,No,No
20566,Yes,Employed Full Time,9/27/2017,Yes,No,No
20567,No,Not employed,,No,No,No
20568,No,Employed Full Time,7/10/2017,Yes,Yes,Yes
20569,Yes,Not employed,,No,No,No
20570,No,Not employed,,No,No,No
20571,No,Employed Full Time,9/25/2017,Yes,No,No
20572,Yes,Employed Full Time,10/26/2017,Yes,No,No
20573,No,Employed Full Time,11/14/2016,Yes,No,No
20574,No,Employed Full Time,1/31/2018,Yes,No,No
20575,No,Not employed,,No,No,No
20576,No,Employed Full Time,10/9/2017,Yes,No,No
20577,Yes,Employed Part Time,9/1/2009,Yes,No,No
20578,No,Employed Full Time,1/2/2017,Yes,No,No
20579,No,Employed Full Time,5/1/2017,Yes,No,No
20580,Yes,Employed Full Time,4/28/2018,Yes,No,No
20581,No,Employed Full Time,1/2/2018,Yes,No,No
20582,No,Not employed,,No,No,No
20583,No,Employed Part Time,9/18/2017,Yes,No,No
20584,No,Employed Full Time,12/11/2017,Yes,No,No
20585,No,Employed Full Time,7/13/2017,Yes,No,No
20586,Yes,Employed Full Time,6/18/2018,Yes,No,No
20587,No,Not employed,,No,No,No
20588,Yes,Employed Part Time,9/9/2016,Yes,No,No
20589,No,Employed Full Time,12/18/2017,Yes,No,No
20590,No,Employed Full Time,12/11/2017,Yes,No,No
20591,Yes,Not employed,,No,No,No
20592,No,Employed Full Time,3/23/2018,Yes,No,No
20593,No,Employed Full Time,4/9/2018,Yes,No,No
20594,No,Not employed,,No,No,No
20595,No,Employed Full Time,6/1/2017,Yes,No,No
20596,No,Employed Part Time,3/29/2018,Yes,No,No
20597,Yes,Not employed,,No,No,No
20598,No,Not employed,,No,No,No
20599,Yes,Not employed,,No,,
20600,No,Employed Part Time,3/28/2018,Yes,No,No
20601,No,Not employed,,No,No,No
20602,No,Employed Full Time,5/1/2012,Yes,No,No
20603,Yes,Not employed,,No,No,No
20604,No,Not employed,,No,,
20605,No,Employed Part Time,7/1/2017,Yes,No,No
20606,Yes,Not employed,,No,,
20607,No,Employed Full Time,1/1/2017,Yes,No,No
20608,No,Employed Part Time,6/4/2014,Yes,No,No
20609,No,Not employed,,No,No,No
20610,Yes,Not employed,,No,,
20611,No,Employed Full Time,10/1/2016,Yes,No,No
20612,No,Employed Full Time,5/2/2018,No,No,No
20613,No,Not employed,,No,No,No
20614,No,Not employed,,No,No,No
20615,No,Not employed,,No,No,No
20616,Yes,Employed Full Time,8/14/2017,Yes,No,No
20617,No,Employed Full Time,1/2/2006,Yes,No,No
20618,Yes,Employed Full Time,7/1/2017,Yes,No,No
20619,No,Employed Part Time,1/16/2018,Yes,No,No
20620,No,Employed Full Time,12/11/2017,Yes,Yes,No
20621,No,Not employed,,No,No,No
20622,No,Not employed,,No,No,No
20623,No,Employed Part Time,2/1/2017,Yes,No,No
20624,No,Employed Part Time,1/1/2018,Yes,Yes,No
20625,Yes,Employed Part Time,3/1/2011,Yes,No,No
20626,No,Employed Part Time,4/1/2017,Yes,No,No
20627,No,Employed Full Time,3/16/2017,Yes,No,No
20628,Yes,Not employed,,No,No,No
20629,Yes,Not employed,,No,No,No
20630,No,Not employed,,No,No,No
20631,No,Employed Full Time,4/9/2018,Yes,No,No
20632,Yes,Employed Full Time,4/1/2017,Yes,No,No
20633,Yes,Employed Full Time,5/3/2018,No,No,No
20634,Yes,Not employed,,No,No,No
20635,Yes,Employed Full Time,8/1/2016,Yes,,
20636,Yes,Employed Full Time,4/1/2018,Yes,,
20637,Yes,Employed Full Time,7/2/2018,No,No,No
20638,Yes,Employed Full Time,4/16/2018,No,No,No
20639,Yes,Employed Full Time,3/17/2018,No,No,No
20640,,,,,Yes,Yes
20641,Yes,Employed Full Time,7/2/2018,No,No,No
20642,Yes,Employed Full Time,4/4/2018,No,No,No
20643,Yes,Employed Full Time,5/26/2018,No,No,No
20644,,Employed Full Time,4/2/2018,,,
20645,,,,,Yes,Yes
20646,,,,,Yes,Yes
20647,Yes,Employed Full Time,4/6/2015,,,
20648,,Employed Full Time,2/22/2017,,,
20649,,,,,,
20650,Yes,Employed Full Time,5/28/2018,No,No,No
